filename,category,source_dataset,source_id,source_group,source_filename,source_sha256,derived_sha256,variant_index,event_time_s,sample_rate_hz,duration_s,seed,transform_name,event_offset_s,gain_db,speed_factor,highpass_hz,lowpass_hz,compression_drive,signal_to_noise_db,background_scale,background_file,background_category,background_source_group,limiter_gain
glass_breaking__fsd50k__dev__257496__0169__r0__aug4.wav,glass_breaking,FSD50K,257496,freesound:257496,glass_breaking__fsd50k__dev__257496__0169__r0.wav,4dee1dc58ea174e156e9e3252a1dc52fb6513e6dec5abf689819090061c0dcfa,6a4983804b6c331a0ba39d479705669553d13efd1760b858eefc5d5f9ce54e2f,4,0.910454,44100,1.0,451,position_speed_gain,0.175164,-10.5456,1.038984,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__257496__0169__r0__aug5.wav,glass_breaking,FSD50K,257496,freesound:257496,glass_breaking__fsd50k__dev__257496__0169__r0.wav,4dee1dc58ea174e156e9e3252a1dc52fb6513e6dec5abf689819090061c0dcfa,a9430c6d0d8ba6eb7dc2f9166f53000ed4721af39580e14df1253656a007864c,5,0.910454,44100,1.0,451,position_compression_background,0.348073,1.2225,1.0,,,1.41154,15.5175,0.13187134,2-137162-A-11.wav,sea_waves,esc50:137162,0.99224915
glass_breaking__fsd50k__dev__257791__0100__r0__aug0.wav,glass_breaking,FSD50K,257791,freesound:257791,glass_breaking__fsd50k__dev__257791__0100__r0.wav,24978100f473f7ae94993bac5993b324b2b1b0487b4b7aa192bac9fd696a22a4,28e62b08da449c749a05bafe5eadf4b1193e40daa3d491bbb1e6deb4d4917614,0,3.724059,44100,1.0,451,position_only,0.173785,0.0,1.0,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__257791__0100__r0__aug1.wav,glass_breaking,FSD50K,257791,freesound:257791,glass_breaking__fsd50k__dev__257791__0100__r0.wav,24978100f473f7ae94993bac5993b324b2b1b0487b4b7aa192bac9fd696a22a4,5670829eaa7c740841c70e6b57195abd3663b93725ab2751a3b0bbbcff61e394,1,3.724059,44100,1.0,451,position_gain,0.330757,-2.462,1.0,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__257791__0100__r0__aug2.wav,glass_breaking,FSD50K,257791,freesound:257791,glass_breaking__fsd50k__dev__257791__0100__r0.wav,24978100f473f7ae94993bac5993b324b2b1b0487b4b7aa192bac9fd696a22a4,c957856e84ff625c05f3c795f4db46c53d67645ebd86fd8eaadf4d767bce18e5,2,3.724059,44100,1.0,451,position_gain_background,0.351537,-11.2653,1.0,,,1.0,14.4867,0.19525522,3-182710-B-35.wav,washing_machine,esc50:182710,1.0
glass_breaking__fsd50k__dev__257791__0100__r0__aug3.wav,glass_breaking,FSD50K,257791,freesound:257791,glass_breaking__fsd50k__dev__257791__0100__r0.wav,24978100f473f7ae94993bac5993b324b2b1b0487b4b7aa192bac9fd696a22a4,103b4742929d9a0ce7fec3e8f393da6e94619c210e14a296d7b1067b400f7321,3,3.724059,44100,1.0,451,position_filter_background,0.256515,-11.6925,1.0,248.226,7388.303,1.0,10.343,0.0536966,2-133863-A-11.wav,sea_waves,esc50:133863,1.0
glass_breaking__fsd50k__dev__257791__0100__r0__aug4.wav,glass_breaking,FSD50K,257791,freesound:257791,glass_breaking__fsd50k__dev__257791__0100__r0.wav,24978100f473f7ae94993bac5993b324b2b1b0487b4b7aa192bac9fd696a22a4,0a952b10046f93d2e72de75857cb6a719af7892ef2387ca356fef8ee15d54740,4,3.724059,44100,1.0,451,position_speed_gain,0.292653,-6.3371,1.036585,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__257791__0100__r0__aug5.wav,glass_breaking,FSD50K,257791,freesound:257791,glass_breaking__fsd50k__dev__257791__0100__r0.wav,24978100f473f7ae94993bac5993b324b2b1b0487b4b7aa192bac9fd696a22a4,4ffd6cbe855bf54090ddfaa48bfe2f8b2f78ca67722f9d7f17b995f0790a1000,5,3.724059,44100,1.0,451,position_compression_background,0.263121,-7.5997,1.0,,,1.29417,12.5018,0.4757054,3-171012-A-38.wav,clock_tick,esc50:171012,1.0
glass_breaking__fsd50k__dev__270515__0175__r0__aug0.wav,glass_breaking,FSD50K,270515,freesound:270515,glass_breaking__fsd50k__dev__270515__0175__r0.wav,658c4978ca971ad1bf7d844abeeafeed8457a5cc686d3dd7ee8426e80df8c429,05c1a90d7ec148656aecaa3ab00d573fff2bd6287f74a4f03c30a6ebbf709506,0,0.566236,44100,1.0,451,position_only,0.269222,0.0,1.0,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__270515__0175__r0__aug1.wav,glass_breaking,FSD50K,270515,freesound:270515,glass_breaking__fsd50k__dev__270515__0175__r0.wav,658c4978ca971ad1bf7d844abeeafeed8457a5cc686d3dd7ee8426e80df8c429,df4e46f06f7ad3303e82479e2e248ca582e95f8184aa5d83908980d50fa5a4ef,1,0.566236,44100,1.0,451,position_gain,0.118154,-11.0748,1.0,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__270515__0175__r0__aug2.wav,glass_breaking,FSD50K,270515,freesound:270515,glass_breaking__fsd50k__dev__270515__0175__r0.wav,658c4978ca971ad1bf7d844abeeafeed8457a5cc686d3dd7ee8426e80df8c429,4d4d36b75bc5f317d70fa2b3d0d4871792a0fcb87480f5cd873a95db36d7c1a5,2,0.566236,44100,1.0,451,position_gain_background,0.13252,0.1976,1.0,,,1.0,21.0352,0.13192226,2-137162-A-11.wav,sea_waves,esc50:137162,0.90758432
glass_breaking__fsd50k__dev__270515__0175__r0__aug3.wav,glass_breaking,FSD50K,270515,freesound:270515,glass_breaking__fsd50k__dev__270515__0175__r0.wav,658c4978ca971ad1bf7d844abeeafeed8457a5cc686d3dd7ee8426e80df8c429,c25cbbf38dcda5d7ce546bf35258a0ad01c4fd1e651a3d8c74dcb35ebd7e893d,3,0.566236,44100,1.0,451,position_filter_background,0.347487,3.1295,1.0,150.432,5864.45,1.0,15.5455,3.76617283,2-88724-A-38.wav,clock_tick,esc50:88724,0.40366859
glass_breaking__fsd50k__dev__270515__0175__r0__aug4.wav,glass_breaking,FSD50K,270515,freesound:270515,glass_breaking__fsd50k__dev__270515__0175__r0.wav,658c4978ca971ad1bf7d844abeeafeed8457a5cc686d3dd7ee8426e80df8c429,414403f256b017717f13a3498503c932ff8d96c561c106372cbc358053c12e24,4,0.566236,44100,1.0,451,position_speed_gain,0.159462,-10.4224,0.992342,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__270515__0175__r0__aug5.wav,glass_breaking,FSD50K,270515,freesound:270515,glass_breaking__fsd50k__dev__270515__0175__r0.wav,658c4978ca971ad1bf7d844abeeafeed8457a5cc686d3dd7ee8426e80df8c429,fd424179ff0abbed051289c8f03398ea0cfd870968a89294c8d913d76a880d26,5,0.566236,44100,1.0,451,position_compression_background,0.331741,-9.4608,1.0,,,1.32785,16.0937,0.780937,3-182710-B-35.wav,washing_machine,esc50:182710,1.0
glass_breaking__fsd50k__dev__270518__0135__r0__aug0.wav,glass_breaking,FSD50K,270518,freesound:270518,glass_breaking__fsd50k__dev__270518__0135__r0.wav,1c35afba3cbcf5d818633fb776bd98ae87cc7438dc7b75811bc3ac325c00cae4,ebf7c3924d3ef1b29e6e51744fbe38564a4ca7396ff63f1153ab224662268146,0,1.439252,44100,1.0,451,position_only,0.325596,0.0,1.0,,,1.0,,,,,,0.91249838
glass_breaking__fsd50k__dev__270518__0135__r0__aug1.wav,glass_breaking,FSD50K,270518,freesound:270518,glass_breaking__fsd50k__dev__270518__0135__r0.wav,1c35afba3cbcf5d818633fb776bd98ae87cc7438dc7b75811bc3ac325c00cae4,220df0187856053f1dc05d9070e44ace2f01ceac36f64df554aaf428349648b5,1,1.439252,44100,1.0,451,position_gain,0.307823,4.4259,1.0,,,1.0,,,,,,0.54819838
glass_breaking__fsd50k__dev__270518__0135__r0__aug2.wav,glass_breaking,FSD50K,270518,freesound:270518,glass_breaking__fsd50k__dev__270518__0135__r0.wav,1c35afba3cbcf5d818633fb776bd98ae87cc7438dc7b75811bc3ac325c00cae4,2bfa991aa6432e1020a70190c4830a26666de5a6b74534c0194e15ecb87916e5,2,1.439252,44100,1.0,451,position_gain_background,0.34813,-0.9885,1.0,,,1.0,19.1982,0.84586081,1-61212-A-32.wav,keyboard_typing,esc50:61212,1.0
glass_breaking__fsd50k__dev__270518__0135__r0__aug3.wav,glass_breaking,FSD50K,270518,freesound:270518,glass_breaking__fsd50k__dev__270518__0135__r0.wav,1c35afba3cbcf5d818633fb776bd98ae87cc7438dc7b75811bc3ac325c00cae4,b9f0b4c9d6a529c14e42bad411fbd15bfd325b9c6d3c0842a5a63ded3104dc51,3,1.439252,44100,1.0,451,position_filter_background,0.326426,-2.6879,1.0,238.066,7570.831,1.0,12.1534,0.52132027,3-166422-A-11.wav,sea_waves,esc50:166422,1.0
glass_breaking__fsd50k__dev__270518__0135__r0__aug4.wav,glass_breaking,FSD50K,270518,freesound:270518,glass_breaking__fsd50k__dev__270518__0135__r0.wav,1c35afba3cbcf5d818633fb776bd98ae87cc7438dc7b75811bc3ac325c00cae4,1ecf9af47898f256434c30764efa7c528fb2b33a274620bdce914f4bae541ad2,4,1.439252,44100,1.0,451,position_speed_gain,0.11588,-8.6159,0.966879,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__270518__0135__r0__aug5.wav,glass_breaking,FSD50K,270518,freesound:270518,glass_breaking__fsd50k__dev__270518__0135__r0.wav,1c35afba3cbcf5d818633fb776bd98ae87cc7438dc7b75811bc3ac325c00cae4,f09087614f5d9754abc00d18d185132cbbfd374e1d2c1632a8863fa658f09852,5,1.439252,44100,1.0,451,position_compression_background,0.305917,1.7718,1.0,,,1.76666,21.3489,0.69142613,3-156391-A-35.wav,washing_machine,esc50:156391,0.86248004
glass_breaking__fsd50k__dev__270816__0109__r0__aug0.wav,glass_breaking,FSD50K,270816,freesound:270816,glass_breaking__fsd50k__dev__270816__0109__r0.wav,3369b5e207f7726f9fb4dcbcb60e652e0e6743b3ad9ff4278b1dec32ed6d19a4,b7ffe56797706fb37cca8892ba14e67405070e26fa57a94e2198070928126e96,0,4.5422,44100,1.0,451,position_only,0.138439,0.0,1.0,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__270816__0109__r0__aug1.wav,glass_breaking,FSD50K,270816,freesound:270816,glass_breaking__fsd50k__dev__270816__0109__r0.wav,3369b5e207f7726f9fb4dcbcb60e652e0e6743b3ad9ff4278b1dec32ed6d19a4,e70e8faa1f5496f3082d9e52e800d8f0e7891c1497d3440ec07d41fab885dc8c,1,4.5422,44100,1.0,451,position_gain,0.179487,-9.3963,1.0,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__270816__0109__r0__aug2.wav,glass_breaking,FSD50K,270816,freesound:270816,glass_breaking__fsd50k__dev__270816__0109__r0.wav,3369b5e207f7726f9fb4dcbcb60e652e0e6743b3ad9ff4278b1dec32ed6d19a4,4919ee9a905e3773d15ca892465e26779ccd9d8659bd8d43930d83315b207335,2,4.5422,44100,1.0,451,position_gain_background,0.354147,-3.4148,1.0,,,1.0,16.9914,4522.21716024,1-36397-A-23.wav,breathing,esc50:36397,1.0
glass_breaking__fsd50k__dev__270816__0109__r0__aug3.wav,glass_breaking,FSD50K,270816,freesound:270816,glass_breaking__fsd50k__dev__270816__0109__r0.wav,3369b5e207f7726f9fb4dcbcb60e652e0e6743b3ad9ff4278b1dec32ed6d19a4,1bc5573e994bc6b3235f342ba391c18adfe6ed1f6431f0ecdcbdc2efa6ca2122,3,4.5422,44100,1.0,451,position_filter_background,0.33165,-3.7848,1.0,256.758,6919.552,1.0,23.5815,0.154183,1-57163-A-38.wav,clock_tick,esc50:57163,1.0
glass_breaking__fsd50k__dev__270816__0109__r0__aug4.wav,glass_breaking,FSD50K,270816,freesound:270816,glass_breaking__fsd50k__dev__270816__0109__r0.wav,3369b5e207f7726f9fb4dcbcb60e652e0e6743b3ad9ff4278b1dec32ed6d19a4,5568f0dcca4d1472f3a2a454ff42bb866593c7bd236699f7396d991ca3488b3b,4,4.5422,44100,1.0,451,position_speed_gain,0.162863,-3.4955,0.995025,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__270816__0109__r0__aug5.wav,glass_breaking,FSD50K,270816,freesound:270816,glass_breaking__fsd50k__dev__270816__0109__r0.wav,3369b5e207f7726f9fb4dcbcb60e652e0e6743b3ad9ff4278b1dec32ed6d19a4,84d31e28f9f831cb8a9467b727db512b142ed56a6770d7ead6c575e101cd143a,5,4.5422,44100,1.0,451,position_compression_background,0.16104,-6.0681,1.0,,,1.53163,22.7538,0.02526756,2-82455-A-23.wav,breathing,esc50:82455,1.0
glass_breaking__fsd50k__dev__278152__0061__r0__aug0.wav,glass_breaking,FSD50K,278152,freesound:278152,glass_breaking__fsd50k__dev__278152__0061__r0.wav,c3f5951f72e765f12529f235a9047a7325fba62a6dd8abf7b02cb7bd8cd90980,c1c942c00b9d979d7389b64dcf9f50230ef6f0472c066664cbef2f85b1fe736c,0,0.082336,44100,1.0,451,position_only,0.255856,0.0,1.0,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__278152__0061__r0__aug1.wav,glass_breaking,FSD50K,278152,freesound:278152,glass_breaking__fsd50k__dev__278152__0061__r0.wav,c3f5951f72e765f12529f235a9047a7325fba62a6dd8abf7b02cb7bd8cd90980,bbc428d1a15a2daaca07108ea4fd2fabfd40a7ae64c27e91b9e73f6e49adcbcb,1,0.082336,44100,1.0,451,position_gain,0.217452,-3.6353,1.0,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__278152__0061__r0__aug2.wav,glass_breaking,FSD50K,278152,freesound:278152,glass_breaking__fsd50k__dev__278152__0061__r0.wav,c3f5951f72e765f12529f235a9047a7325fba62a6dd8abf7b02cb7bd8cd90980,0a181316b37ecf9f725995e8bf3aa43f722e72f61b1a37767f3ea3e6054190af,2,0.082336,44100,1.0,451,position_gain_background,0.21066,-6.3574,1.0,,,1.0,18.3794,0.08597827,1-39901-A-11.wav,sea_waves,esc50:39901,1.0
glass_breaking__fsd50k__dev__278152__0061__r0__aug3.wav,glass_breaking,FSD50K,278152,freesound:278152,glass_breaking__fsd50k__dev__278152__0061__r0.wav,c3f5951f72e765f12529f235a9047a7325fba62a6dd8abf7b02cb7bd8cd90980,d7cf4f7704c78f58bdd33a85ffe05d464e710f6b8de9a0e4bf9a30e0422953d7,3,0.082336,44100,1.0,451,position_filter_background,0.168936,2.6411,1.0,241.624,7336.001,1.0,18.7568,0.28585933,2-102568-A-35.wav,washing_machine,esc50:102568,0.94281602
glass_breaking__fsd50k__dev__278152__0061__r0__aug4.wav,glass_breaking,FSD50K,278152,freesound:278152,glass_breaking__fsd50k__dev__278152__0061__r0.wav,c3f5951f72e765f12529f235a9047a7325fba62a6dd8abf7b02cb7bd8cd90980,fa28a9ee63ad6e43b7211a5c6514ad18aef0a12838e1af8796ec36a328543c0e,4,0.082336,44100,1.0,451,position_speed_gain,0.261291,-7.2754,1.003641,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__278152__0061__r0__aug5.wav,glass_breaking,FSD50K,278152,freesound:278152,glass_breaking__fsd50k__dev__278152__0061__r0.wav,c3f5951f72e765f12529f235a9047a7325fba62a6dd8abf7b02cb7bd8cd90980,cbb097043a529173d0bf897072d029a8e116c47076fc5cdc5748453e8e964db2,5,0.082336,44100,1.0,451,position_compression_background,0.300839,2.9354,1.0,,,1.44303,14.7429,0.79487804,1-62594-A-32.wav,keyboard_typing,esc50:62594,0.91141608
glass_breaking__fsd50k__dev__30368__0037__r0__aug0.wav,glass_breaking,FSD50K,30368,freesound:30368,glass_breaking__fsd50k__dev__30368__0037__r0.wav,07bdfe73fb065db6e854818c92a7fea81cf974ff9ff94283f2c696267bef0e39,8d8bafbcf0b2985123d645efca34bfeacabe7bdffb06b9d6973f819587401d17,0,1.698662,44100,1.0,451,position_only,0.305786,0.0,1.0,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__30368__0037__r0__aug1.wav,glass_breaking,FSD50K,30368,freesound:30368,glass_breaking__fsd50k__dev__30368__0037__r0.wav,07bdfe73fb065db6e854818c92a7fea81cf974ff9ff94283f2c696267bef0e39,0ee634bc8557d0a713d2e408e02778afa8a92535c03c41743cb3dbd2ec03f22c,1,1.698662,44100,1.0,451,position_gain,0.15881,4.3337,1.0,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__30368__0037__r0__aug2.wav,glass_breaking,FSD50K,30368,freesound:30368,glass_breaking__fsd50k__dev__30368__0037__r0.wav,07bdfe73fb065db6e854818c92a7fea81cf974ff9ff94283f2c696267bef0e39,dec39d4874f63f1049baa2543cc15988da49ba5a9ee21e7b6d6438830e6e152e,2,1.698662,44100,1.0,451,position_gain_background,0.273813,-0.4343,1.0,,,1.0,19.4464,0.16133508,2-95567-A-23.wav,breathing,esc50:95567,1.0
glass_breaking__fsd50k__dev__30368__0037__r0__aug3.wav,glass_breaking,FSD50K,30368,freesound:30368,glass_breaking__fsd50k__dev__30368__0037__r0.wav,07bdfe73fb065db6e854818c92a7fea81cf974ff9ff94283f2c696267bef0e39,f4a9f0197454331e242528da4415404ec5ede5f59bc898e575ca8c160c59277e,3,1.698662,44100,1.0,451,position_filter_background,0.331398,-11.028,1.0,232.472,7169.082,1.0,13.8961,0.01294142,2-118459-B-32.wav,keyboard_typing,esc50:118459,1.0
glass_breaking__fsd50k__dev__30368__0037__r0__aug4.wav,glass_breaking,FSD50K,30368,freesound:30368,glass_breaking__fsd50k__dev__30368__0037__r0.wav,07bdfe73fb065db6e854818c92a7fea81cf974ff9ff94283f2c696267bef0e39,7a0aa2799365a0f05b3127dd9559f7abc5015780cb3f1029af4e55335860d3bb,4,1.698662,44100,1.0,451,position_speed_gain,0.251291,-6.7634,1.033841,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__30368__0037__r0__aug5.wav,glass_breaking,FSD50K,30368,freesound:30368,glass_breaking__fsd50k__dev__30368__0037__r0.wav,07bdfe73fb065db6e854818c92a7fea81cf974ff9ff94283f2c696267bef0e39,c086867cdde24abddc3a6e383d53c35ad32db7ea504357a1420316da771a3bc0,5,1.698662,44100,1.0,451,position_compression_background,0.19107,-7.9634,1.0,,,1.48719,13.1705,0.2751114,3-170383-A-38.wav,clock_tick,esc50:170383,1.0
glass_breaking__fsd50k__dev__321139__0044__r0__aug0.wav,glass_breaking,FSD50K,321139,freesound:321139,glass_breaking__fsd50k__dev__321139__0044__r0.wav,b900bc1f0df6d0290d23ced4ca51638404b8ac122e915541197a156ebd76d2f6,e78dd89c60732a86756967757fa6735e4f9b63a5fdf5c6303b29b65af76996f0,0,0.122245,44100,1.0,451,position_only,0.238628,0.0,1.0,,,1.0,,,,,,0.89127814
glass_breaking__fsd50k__dev__321139__0044__r0__aug1.wav,glass_breaking,FSD50K,321139,freesound:321139,glass_breaking__fsd50k__dev__321139__0044__r0.wav,b900bc1f0df6d0290d23ced4ca51638404b8ac122e915541197a156ebd76d2f6,f36c1259cf7adc36147440aeaf3044285b4bcb45f1f0f4a087350d2ec0a19909,1,0.122245,44100,1.0,451,position_gain,0.306308,-7.088,1.0,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__321139__0044__r0__aug2.wav,glass_breaking,FSD50K,321139,freesound:321139,glass_breaking__fsd50k__dev__321139__0044__r0.wav,b900bc1f0df6d0290d23ced4ca51638404b8ac122e915541197a156ebd76d2f6,7589494984f23e04acf0b0d7f962d613838a716ad42ef32cabf09361e073fd81,2,0.122245,44100,1.0,451,position_gain_background,0.172818,-1.4697,1.0,,,1.0,16.4944,0.07296068,2-54961-A-23.wav,breathing,esc50:54961,1.0
glass_breaking__fsd50k__dev__321139__0044__r0__aug3.wav,glass_breaking,FSD50K,321139,freesound:321139,glass_breaking__fsd50k__dev__321139__0044__r0.wav,b900bc1f0df6d0290d23ced4ca51638404b8ac122e915541197a156ebd76d2f6,872f2a6de1860fa045980933cfb24a082d9c9bd2620c46deb869b233e0ebd491,3,0.122245,44100,1.0,451,position_filter_background,0.108677,-2.0375,1.0,216.142,7323.128,1.0,13.5832,1.22167795,3-171012-A-38.wav,clock_tick,esc50:171012,0.87332288
glass_breaking__fsd50k__dev__321139__0044__r0__aug4.wav,glass_breaking,FSD50K,321139,freesound:321139,glass_breaking__fsd50k__dev__321139__0044__r0.wav,b900bc1f0df6d0290d23ced4ca51638404b8ac122e915541197a156ebd76d2f6,7ecb2cafd20fd5d247a406b79df844bba8b770c303b540b1030726b7105c3e27,4,0.122245,44100,1.0,451,position_speed_gain,0.186167,-5.2652,0.98144,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__321139__0044__r0__aug5.wav,glass_breaking,FSD50K,321139,freesound:321139,glass_breaking__fsd50k__dev__321139__0044__r0.wav,b900bc1f0df6d0290d23ced4ca51638404b8ac122e915541197a156ebd76d2f6,446016c5548007508a3b2e924663d438d090a18a1ba1b88f974a7a193940f491,5,0.122245,44100,1.0,451,position_compression_background,0.185279,-7.196,1.0,,,1.72082,11.3251,0.0887728,3-155642-A-11.wav,sea_waves,esc50:155642,1.0
glass_breaking__fsd50k__dev__322602__0116__r0__aug0.wav,glass_breaking,FSD50K,322602,freesound:322602,glass_breaking__fsd50k__dev__322602__0116__r0.wav,1df16d652399f0d4b760bb6dea575fec1c218c6b18303fd71cadd0bcc1585777,357342b56a729e5a0fa58186f8bb46cbf06733726c82a9f12d79b6ba354a90c2,0,0.730862,44100,1.0,451,position_only,0.344078,0.0,1.0,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__322602__0116__r0__aug1.wav,glass_breaking,FSD50K,322602,freesound:322602,glass_breaking__fsd50k__dev__322602__0116__r0.wav,1df16d652399f0d4b760bb6dea575fec1c218c6b18303fd71cadd0bcc1585777,00e49c64a5e1ac5f25f77e04e3791c3d12cdd5899a555a661214eeeaeda15802,1,0.730862,44100,1.0,451,position_gain,0.298568,-5.2568,1.0,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__322602__0116__r0__aug2.wav,glass_breaking,FSD50K,322602,freesound:322602,glass_breaking__fsd50k__dev__322602__0116__r0.wav,1df16d652399f0d4b760bb6dea575fec1c218c6b18303fd71cadd0bcc1585777,f82704f0a679ef989990d5706dd038628918654b32cef5f4a27a23bce41939ec,2,0.730862,44100,1.0,451,position_gain_background,0.235785,-3.985,1.0,,,1.0,12.592,0.00856211,3-171041-A-38.wav,clock_tick,esc50:171041,1.0
glass_breaking__fsd50k__dev__322602__0116__r0__aug3.wav,glass_breaking,FSD50K,322602,freesound:322602,glass_breaking__fsd50k__dev__322602__0116__r0.wav,1df16d652399f0d4b760bb6dea575fec1c218c6b18303fd71cadd0bcc1585777,4fdcf30d82c55c3d9917be1419340fcf5e24990a984b007f2ecbf7591215692f,3,0.730862,44100,1.0,451,position_filter_background,0.198575,-10.378,1.0,222.775,6779.079,1.0,14.3513,0.00024232,2-124662-A-11.wav,sea_waves,esc50:124662,1.0
glass_breaking__fsd50k__dev__322602__0116__r0__aug4.wav,glass_breaking,FSD50K,322602,freesound:322602,glass_breaking__fsd50k__dev__322602__0116__r0.wav,1df16d652399f0d4b760bb6dea575fec1c218c6b18303fd71cadd0bcc1585777,291f74f88672407e15d43194d80875108edc04ff62960c8cb9ed87bb1bf6a419,4,0.730862,44100,1.0,451,position_speed_gain,0.283749,-6.052,0.975919,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__322602__0116__r0__aug5.wav,glass_breaking,FSD50K,322602,freesound:322602,glass_breaking__fsd50k__dev__322602__0116__r0.wav,1df16d652399f0d4b760bb6dea575fec1c218c6b18303fd71cadd0bcc1585777,80232f8c636ecc70c3345af340c53e070b2e20f785f73d9503c3b2bd6bc170df,5,0.730862,44100,1.0,451,position_compression_background,0.297573,-7.9174,1.0,,,1.69459,11.5084,0.00900178,2-99796-A-32.wav,keyboard_typing,esc50:99796,1.0
glass_breaking__fsd50k__dev__322603__0038__r0__aug0.wav,glass_breaking,FSD50K,322603,freesound:322603,glass_breaking__fsd50k__dev__322603__0038__r0.wav,d1b3c939eac266e7534ba3d010ac72ff559382f6493d5e1d9e5b2868a816b491,7789131d6f9b9057d2674c38720ffc2f92000d184b386514819311e64af4d280,0,0.092313,44100,1.0,451,position_only,0.142991,0.0,1.0,,,1.0,,,,,,0.89125094
glass_breaking__fsd50k__dev__322603__0038__r0__aug1.wav,glass_breaking,FSD50K,322603,freesound:322603,glass_breaking__fsd50k__dev__322603__0038__r0.wav,d1b3c939eac266e7534ba3d010ac72ff559382f6493d5e1d9e5b2868a816b491,898a6a569ec104bd92b5ef34817a2410db2ba3c02282f14aa33176a48da7649f,1,0.092313,44100,1.0,451,position_gain,0.150127,-0.487,1.0,,,1.0,,,,,,0.94265138
glass_breaking__fsd50k__dev__322603__0038__r0__aug2.wav,glass_breaking,FSD50K,322603,freesound:322603,glass_breaking__fsd50k__dev__322603__0038__r0.wav,d1b3c939eac266e7534ba3d010ac72ff559382f6493d5e1d9e5b2868a816b491,c97c4ab18beba9524e5370f98fc8dd1ee7ce30c7fd9a6c39711095a46af6fc5a,2,0.092313,44100,1.0,451,position_gain_background,0.224722,-11.0434,1.0,,,1.0,23.8763,1.41886806,3-132830-A-32.wav,keyboard_typing,esc50:132830,1.0
glass_breaking__fsd50k__dev__322603__0038__r0__aug3.wav,glass_breaking,FSD50K,322603,freesound:322603,glass_breaking__fsd50k__dev__322603__0038__r0.wav,d1b3c939eac266e7534ba3d010ac72ff559382f6493d5e1d9e5b2868a816b491,63c0a1eb5752abb4aa6220148c09c37d1ebf00ae83579b8d347f1a69b78c0129,3,0.092313,44100,1.0,451,position_filter_background,0.308675,3.2776,1.0,123.54,6431.172,1.0,17.6788,6.55565813,3-132830-A-32.wav,keyboard_typing,esc50:132830,0.47459138
glass_breaking__fsd50k__dev__322603__0038__r0__aug4.wav,glass_breaking,FSD50K,322603,freesound:322603,glass_breaking__fsd50k__dev__322603__0038__r0.wav,d1b3c939eac266e7534ba3d010ac72ff559382f6493d5e1d9e5b2868a816b491,0d08daec085fc4f69e54a1220b20edc878e03c995573482ca56ea3273d4cccd6,4,0.092313,44100,1.0,451,position_speed_gain,0.265121,-6.9049,0.990861,,,1.0,,,,,,1.0
glass_breaking__fsd50k__dev__322603__0038__r0__aug5.wav,glass_breaking,FSD50K,322603,freesound:322603,glass_breaking__fsd50k__dev__322603__0038__r0.wav,d1b3c939eac266e7534ba3d010ac72ff559382f6493d5e1d9e5b2868a816b491,28054f769e85224658ea5f87acdaa7bc2bc9eef21385162a558b7c71d96fd9ea,5,0.092313,44100,1.0,451,position_compression_background,0.152644,-7.5927,1.0,,,1.35179,10.2313,1.47541635,2-104168-A-32.wav,keyboard_typing,esc50:104168,0.86439352
