dataset_role,filename,category,background_group,source_dataset,source_partition,source_id,source_filename,source_labels,source_title,source_uploader,license_url,selection_reason,source_group
train,gunshot_gunfire__fsd50k__dev__164646__0067__r0.wav,gunshot_gunfire,,FSD50K,dev,164646,164646.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:164646
train,gunshot_gunfire__fsd50k__dev__164666__0068__r0.wav,gunshot_gunfire,,FSD50K,dev,164666,164666.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:164666
train,gunshot_gunfire__fsd50k__dev__164667__0069__r0.wav,gunshot_gunfire,,FSD50K,dev,164667,164667.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:164667
train,gunshot_gunfire__fsd50k__dev__164937__0070__r0.wav,gunshot_gunfire,,FSD50K,dev,164937,164937.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:164937
train,gunshot_gunfire__fsd50k__dev__165391__0071__r0.wav,gunshot_gunfire,,FSD50K,dev,165391,165391.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:165391
train,gunshot_gunfire__fsd50k__dev__165393__0072__r0.wav,gunshot_gunfire,,FSD50K,dev,165393,165393.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:165393
train,gunshot_gunfire__fsd50k__dev__165394__0073__r0.wav,gunshot_gunfire,,FSD50K,dev,165394,165394.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:165394
train,gunshot_gunfire__fsd50k__dev__165478__0074__r0.wav,gunshot_gunfire,,FSD50K,dev,165478,165478.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:165478
train,gunshot_gunfire__fsd50k__dev__165540__0075__r0.wav,gunshot_gunfire,,FSD50K,dev,165540,165540.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:165540
train,gunshot_gunfire__fsd50k__dev__166076__0076__r0.wav,gunshot_gunfire,,FSD50K,dev,166076,166076.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:166076
train,gunshot_gunfire__fsd50k__dev__166192__0077__r0.wav,gunshot_gunfire,,FSD50K,dev,166192,166192.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:166192
train,gunshot_gunfire__fsd50k__dev__171475__0078__r0.wav,gunshot_gunfire,,FSD50K,dev,171475,171475.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:171475
train,gunshot_gunfire__fsd50k__dev__178180__0079__r0.wav,gunshot_gunfire,,FSD50K,dev,178180,178180.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:178180
train,gunshot_gunfire__fsd50k__dev__182051__0080__r0.wav,gunshot_gunfire,,FSD50K,dev,182051,182051.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:182051
train,gunshot_gunfire__fsd50k__dev__182429__0081__r0.wav,gunshot_gunfire,,FSD50K,dev,182429,182429.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:182429
train,gunshot_gunfire__fsd50k__dev__182431__0082__r0.wav,gunshot_gunfire,,FSD50K,dev,182431,182431.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:182431
train,gunshot_gunfire__fsd50k__dev__182435__0083__r0.wav,gunshot_gunfire,,FSD50K,dev,182435,182435.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:182435
train,gunshot_gunfire__fsd50k__dev__182790__0084__r0.wav,gunshot_gunfire,,FSD50K,dev,182790,182790.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:182790
train,gunshot_gunfire__fsd50k__dev__182806__0085__r0.wav,gunshot_gunfire,,FSD50K,dev,182806,182806.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:182806
train,gunshot_gunfire__fsd50k__dev__184275__0086__r0.wav,gunshot_gunfire,,FSD50K,dev,184275,184275.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:184275
train,gunshot_gunfire__fsd50k__dev__184418__0087__r0.wav,gunshot_gunfire,,FSD50K,dev,184418,184418.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:184418
train,gunshot_gunfire__fsd50k__dev__187702__0088__r0.wav,gunshot_gunfire,,FSD50K,dev,187702,187702.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:187702
train,gunshot_gunfire__fsd50k__dev__187767__0089__r0.wav,gunshot_gunfire,,FSD50K,dev,187767,187767.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:187767
train,gunshot_gunfire__fsd50k__dev__191449__0090__r0.wav,gunshot_gunfire,,FSD50K,dev,191449,191449.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:191449
train,gunshot_gunfire__fsd50k__dev__198121__0091__r0.wav,gunshot_gunfire,,FSD50K,dev,198121,198121.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:198121
train,gunshot_gunfire__fsd50k__dev__201713__0092__r0.wav,gunshot_gunfire,,FSD50K,dev,201713,201713.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:201713
train,gunshot_gunfire__fsd50k__dev__204009__0093__r0.wav,gunshot_gunfire,,FSD50K,dev,204009,204009.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:204009
train,gunshot_gunfire__fsd50k__dev__204010__0094__r0.wav,gunshot_gunfire,,FSD50K,dev,204010,204010.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:204010
train,gunshot_gunfire__fsd50k__dev__205011__0095__r0.wav,gunshot_gunfire,,FSD50K,dev,205011,205011.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:205011
train,gunshot_gunfire__fsd50k__dev__212594__0096__r0.wav,gunshot_gunfire,,FSD50K,dev,212594,212594.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:212594
train,gunshot_gunfire__fsd50k__dev__215842__0097__r0.wav,gunshot_gunfire,,FSD50K,dev,215842,215842.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:215842
train,gunshot_gunfire__fsd50k__dev__215843__0098__r0.wav,gunshot_gunfire,,FSD50K,dev,215843,215843.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:215843
train,gunshot_gunfire__fsd50k__dev__215845__0099__r0.wav,gunshot_gunfire,,FSD50K,dev,215845,215845.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:215845
train,gunshot_gunfire__fsd50k__dev__215846__0100__r0.wav,gunshot_gunfire,,FSD50K,dev,215846,215846.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:215846
train,gunshot_gunfire__fsd50k__dev__215847__0101__r0.wav,gunshot_gunfire,,FSD50K,dev,215847,215847.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:215847
train,gunshot_gunfire__fsd50k__dev__216312__0102__r0.wav,gunshot_gunfire,,FSD50K,dev,216312,216312.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:216312
train,gunshot_gunfire__fsd50k__dev__216315__0103__r0.wav,gunshot_gunfire,,FSD50K,dev,216315,216315.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:216315
train,gunshot_gunfire__fsd50k__dev__216317__0104__r0.wav,gunshot_gunfire,,FSD50K,dev,216317,216317.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:216317
train,gunshot_gunfire__fsd50k__dev__216318__0105__r0.wav,gunshot_gunfire,,FSD50K,dev,216318,216318.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:216318
train,gunshot_gunfire__fsd50k__dev__216319__0106__r0.wav,gunshot_gunfire,,FSD50K,dev,216319,216319.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:216319
train,gunshot_gunfire__fsd50k__dev__216604__0107__r0.wav,gunshot_gunfire,,FSD50K,dev,216604,216604.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:216604
train,gunshot_gunfire__fsd50k__dev__219455__0108__r0.wav,gunshot_gunfire,,FSD50K,dev,219455,219455.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:219455
train,gunshot_gunfire__fsd50k__dev__219457__0109__r0.wav,gunshot_gunfire,,FSD50K,dev,219457,219457.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:219457
train,gunshot_gunfire__fsd50k__dev__220130__0110__r0.wav,gunshot_gunfire,,FSD50K,dev,220130,220130.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:220130
train,gunshot_gunfire__fsd50k__dev__221451__0111__r0.wav,gunshot_gunfire,,FSD50K,dev,221451,221451.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:221451
train,gunshot_gunfire__fsd50k__dev__221455__0112__r0.wav,gunshot_gunfire,,FSD50K,dev,221455,221455.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:221455
train,gunshot_gunfire__fsd50k__dev__221457__0113__r0.wav,gunshot_gunfire,,FSD50K,dev,221457,221457.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:221457
train,gunshot_gunfire__fsd50k__dev__228611__0114__r0.wav,gunshot_gunfire,,FSD50K,dev,228611,228611.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:228611
train,gunshot_gunfire__fsd50k__dev__231245__0115__r0.wav,gunshot_gunfire,,FSD50K,dev,231245,231245.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:231245
train,gunshot_gunfire__fsd50k__dev__231247__0116__r0.wav,gunshot_gunfire,,FSD50K,dev,231247,231247.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:231247
train,gunshot_gunfire__fsd50k__dev__231248__0117__r0.wav,gunshot_gunfire,,FSD50K,dev,231248,231248.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:231248
train,gunshot_gunfire__fsd50k__dev__231765__0118__r0.wav,gunshot_gunfire,,FSD50K,dev,231765,231765.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:231765
train,gunshot_gunfire__fsd50k__dev__233318__0119__r0.wav,gunshot_gunfire,,FSD50K,dev,233318,233318.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:233318
train,gunshot_gunfire__fsd50k__dev__233321__0120__r0.wav,gunshot_gunfire,,FSD50K,dev,233321,233321.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:233321
train,gunshot_gunfire__fsd50k__dev__233322__0121__r0.wav,gunshot_gunfire,,FSD50K,dev,233322,233322.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:233322
train,gunshot_gunfire__fsd50k__dev__233323__0122__r0.wav,gunshot_gunfire,,FSD50K,dev,233323,233323.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:233323
train,gunshot_gunfire__fsd50k__dev__234615__0123__r0.wav,gunshot_gunfire,,FSD50K,dev,234615,234615.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:234615
train,gunshot_gunfire__fsd50k__dev__234616__0124__r0.wav,gunshot_gunfire,,FSD50K,dev,234616,234616.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:234616
train,gunshot_gunfire__fsd50k__dev__234617__0125__r0.wav,gunshot_gunfire,,FSD50K,dev,234617,234617.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:234617
train,gunshot_gunfire__fsd50k__dev__234618__0126__r0.wav,gunshot_gunfire,,FSD50K,dev,234618,234618.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:234618
train,gunshot_gunfire__fsd50k__dev__234619__0127__r0.wav,gunshot_gunfire,,FSD50K,dev,234619,234619.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:234619
train,gunshot_gunfire__fsd50k__dev__237273__0128__r0.wav,gunshot_gunfire,,FSD50K,dev,237273,237273.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:237273
train,gunshot_gunfire__fsd50k__dev__238241__0129__r0.wav,gunshot_gunfire,,FSD50K,dev,238241,238241.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:238241
train,gunshot_gunfire__fsd50k__dev__238242__0130__r0.wav,gunshot_gunfire,,FSD50K,dev,238242,238242.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:238242
train,gunshot_gunfire__fsd50k__dev__238243__0131__r0.wav,gunshot_gunfire,,FSD50K,dev,238243,238243.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:238243
train,gunshot_gunfire__fsd50k__dev__238244__0132__r0.wav,gunshot_gunfire,,FSD50K,dev,238244,238244.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:238244
train,gunshot_gunfire__fsd50k__dev__238245__0133__r0.wav,gunshot_gunfire,,FSD50K,dev,238245,238245.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:238245
train,gunshot_gunfire__fsd50k__dev__238246__0134__r0.wav,gunshot_gunfire,,FSD50K,dev,238246,238246.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:238246
train,gunshot_gunfire__fsd50k__dev__238247__0135__r0.wav,gunshot_gunfire,,FSD50K,dev,238247,238247.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:238247
train,gunshot_gunfire__fsd50k__dev__238675__0136__r0.wav,gunshot_gunfire,,FSD50K,dev,238675,238675.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:238675
train,gunshot_gunfire__fsd50k__dev__238676__0137__r0.wav,gunshot_gunfire,,FSD50K,dev,238676,238676.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:238676
train,gunshot_gunfire__fsd50k__dev__238677__0138__r0.wav,gunshot_gunfire,,FSD50K,dev,238677,238677.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:238677
train,gunshot_gunfire__fsd50k__dev__239137__0139__r0.wav,gunshot_gunfire,,FSD50K,dev,239137,239137.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:239137
train,gunshot_gunfire__fsd50k__dev__239138__0140__r0.wav,gunshot_gunfire,,FSD50K,dev,239138,239138.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:239138
train,gunshot_gunfire__fsd50k__dev__245602__0141__r0.wav,gunshot_gunfire,,FSD50K,dev,245602,245602.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:245602
train,gunshot_gunfire__fsd50k__dev__25037__0142__r0.wav,gunshot_gunfire,,FSD50K,dev,25037,25037.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:25037
train,gunshot_gunfire__fsd50k__dev__25038__0143__r0.wav,gunshot_gunfire,,FSD50K,dev,25038,25038.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:25038
train,gunshot_gunfire__fsd50k__dev__251004__0144__r0.wav,gunshot_gunfire,,FSD50K,dev,251004,251004.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:251004
train,gunshot_gunfire__fsd50k__dev__253438__0145__r0.wav,gunshot_gunfire,,FSD50K,dev,253438,253438.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:253438
train,gunshot_gunfire__fsd50k__dev__253734__0146__r0.wav,gunshot_gunfire,,FSD50K,dev,253734,253734.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:253734
train,gunshot_gunfire__fsd50k__dev__254772__0147__r0.wav,gunshot_gunfire,,FSD50K,dev,254772,254772.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:254772
train,gunshot_gunfire__fsd50k__dev__255272__0148__r0.wav,gunshot_gunfire,,FSD50K,dev,255272,255272.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:255272
train,gunshot_gunfire__fsd50k__dev__257364__0149__r0.wav,gunshot_gunfire,,FSD50K,dev,257364,257364.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:257364
train,gunshot_gunfire__fsd50k__dev__257873__0150__r0.wav,gunshot_gunfire,,FSD50K,dev,257873,257873.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:257873
train,gunshot_gunfire__fsd50k__dev__257874__0151__r0.wav,gunshot_gunfire,,FSD50K,dev,257874,257874.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:257874
train,gunshot_gunfire__fsd50k__dev__257875__0152__r0.wav,gunshot_gunfire,,FSD50K,dev,257875,257875.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:257875
train,gunshot_gunfire__fsd50k__dev__257876__0153__r0.wav,gunshot_gunfire,,FSD50K,dev,257876,257876.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:257876
train,gunshot_gunfire__fsd50k__dev__259539__0154__r0.wav,gunshot_gunfire,,FSD50K,dev,259539,259539.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:259539
train,gunshot_gunfire__fsd50k__dev__26141__0155__r0.wav,gunshot_gunfire,,FSD50K,dev,26141,26141.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:26141
train,gunshot_gunfire__fsd50k__dev__266977__0156__r0.wav,gunshot_gunfire,,FSD50K,dev,266977,266977.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:266977
train,gunshot_gunfire__fsd50k__dev__267341__0157__r0.wav,gunshot_gunfire,,FSD50K,dev,267341,267341.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:267341
train,gunshot_gunfire__fsd50k__dev__267893__0158__r0.wav,gunshot_gunfire,,FSD50K,dev,267893,267893.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:267893
train,gunshot_gunfire__fsd50k__dev__30185__0159__r0.wav,gunshot_gunfire,,FSD50K,dev,30185,30185.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:30185
train,gunshot_gunfire__fsd50k__dev__315858__0160__r0.wav,gunshot_gunfire,,FSD50K,dev,315858,315858.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:315858
train,gunshot_gunfire__fsd50k__dev__319008__0161__r0.wav,gunshot_gunfire,,FSD50K,dev,319008,319008.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:319008
train,gunshot_gunfire__fsd50k__dev__319009__0162__r0.wav,gunshot_gunfire,,FSD50K,dev,319009,319009.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:319009
train,gunshot_gunfire__fsd50k__dev__319010__0163__r0.wav,gunshot_gunfire,,FSD50K,dev,319010,319010.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:319010
train,gunshot_gunfire__fsd50k__dev__320135__0164__r0.wav,gunshot_gunfire,,FSD50K,dev,320135,320135.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:320135
train,gunshot_gunfire__fsd50k__dev__320136__0165__r0.wav,gunshot_gunfire,,FSD50K,dev,320136,320136.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:320136
train,gunshot_gunfire__fsd50k__dev__324585__0166__r0.wav,gunshot_gunfire,,FSD50K,dev,324585,324585.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:324585
train,gunshot_gunfire__fsd50k__dev__32799__0167__r0.wav,gunshot_gunfire,,FSD50K,dev,32799,32799.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:32799
train,gunshot_gunfire__fsd50k__dev__32841__0168__r0.wav,gunshot_gunfire,,FSD50K,dev,32841,32841.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:32841
train,gunshot_gunfire__fsd50k__dev__32842__0169__r0.wav,gunshot_gunfire,,FSD50K,dev,32842,32842.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:32842
train,gunshot_gunfire__fsd50k__dev__332479__0170__r0.wav,gunshot_gunfire,,FSD50K,dev,332479,332479.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:332479
train,gunshot_gunfire__fsd50k__dev__337166__0171__r0.wav,gunshot_gunfire,,FSD50K,dev,337166,337166.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:337166
train,gunshot_gunfire__fsd50k__dev__346537__0172__r0.wav,gunshot_gunfire,,FSD50K,dev,346537,346537.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:346537
train,gunshot_gunfire__fsd50k__dev__346904__0173__r0.wav,gunshot_gunfire,,FSD50K,dev,346904,346904.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:346904
train,gunshot_gunfire__fsd50k__dev__346905__0174__r0.wav,gunshot_gunfire,,FSD50K,dev,346905,346905.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:346905
train,gunshot_gunfire__fsd50k__dev__34708__0175__r0.wav,gunshot_gunfire,,FSD50K,dev,34708,34708.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:34708
train,gunshot_gunfire__fsd50k__dev__348663__0176__r0.wav,gunshot_gunfire,,FSD50K,dev,348663,348663.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:348663
train,gunshot_gunfire__fsd50k__dev__348664__0177__r0.wav,gunshot_gunfire,,FSD50K,dev,348664,348664.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:348664
train,gunshot_gunfire__fsd50k__dev__348665__0178__r0.wav,gunshot_gunfire,,FSD50K,dev,348665,348665.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:348665
train,gunshot_gunfire__fsd50k__dev__348666__0179__r0.wav,gunshot_gunfire,,FSD50K,dev,348666,348666.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:348666
train,gunshot_gunfire__fsd50k__dev__348670__0180__r0.wav,gunshot_gunfire,,FSD50K,dev,348670,348670.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:348670
train,gunshot_gunfire__fsd50k__dev__348671__0181__r0.wav,gunshot_gunfire,,FSD50K,dev,348671,348671.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:348671
train,gunshot_gunfire__fsd50k__dev__348685__0182__r0.wav,gunshot_gunfire,,FSD50K,dev,348685,348685.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:348685
train,gunshot_gunfire__fsd50k__dev__349217__0183__r0.wav,gunshot_gunfire,,FSD50K,dev,349217,349217.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:349217
train,gunshot_gunfire__fsd50k__dev__362471__0184__r0.wav,gunshot_gunfire,,FSD50K,dev,362471,362471.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:362471
train,gunshot_gunfire__fsd50k__dev__362486__0185__r0.wav,gunshot_gunfire,,FSD50K,dev,362486,362486.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:362486
train,gunshot_gunfire__fsd50k__dev__362487__0186__r0.wav,gunshot_gunfire,,FSD50K,dev,362487,362487.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:362487
train,gunshot_gunfire__fsd50k__dev__364976__0187__r0.wav,gunshot_gunfire,,FSD50K,dev,364976,364976.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:364976
train,gunshot_gunfire__fsd50k__dev__365905__0188__r0.wav,gunshot_gunfire,,FSD50K,dev,365905,365905.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:365905
train,gunshot_gunfire__fsd50k__dev__369525__0189__r0.wav,gunshot_gunfire,,FSD50K,dev,369525,369525.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:369525
train,gunshot_gunfire__fsd50k__dev__369530__0190__r0.wav,gunshot_gunfire,,FSD50K,dev,369530,369530.wav,gunshot_gunfire,,,,unchanged_from_hazard5v3s,freesound:369530
