filename,category,source_dataset,source_id,source_group,source_filename,source_sha256,derived_sha256,variant_index,event_time_s,previous_event_time_s,event_detector,sample_rate_hz,duration_s,seed,transform_name,event_offset_s,source_left_padding_samples,source_right_padding_samples,boundary_policy,gain_db,speed_factor,highpass_hz,lowpass_hz,compression_drive,signal_to_noise_db,background_scale,background_file,background_category,background_source_group,limiter_gain,output_peak_dbfs,output_rms_dbfs
glass_breaking__fsd50k__dev__160759__0101__r0__aug4.wav,glass_breaking,FSD50K,160759,freesound:160759,glass_breaking__fsd50k__dev__160759__0101__r0.wav,edc7a556e2fe74265391de45dd6053733dc668cb1ee2aa2dcbee59a6a67558bf,4dedd4a60aa7b468b172587e33b775d41cb05692312e2afcbb53038702a43128,4,1.154898,1.154898,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_speed_gain,0.103265,0,0,zero_pad_without_source_sample_loss,0.8159,0.974019,,,1.0,,,,,,1.0,-24.3559,-44.7865
glass_breaking__fsd50k__dev__160759__0101__r0__aug5.wav,glass_breaking,FSD50K,160759,freesound:160759,glass_breaking__fsd50k__dev__160759__0101__r0.wav,edc7a556e2fe74265391de45dd6053733dc668cb1ee2aa2dcbee59a6a67558bf,9a891b7635c0b4f9dfc223dcf6c07b74a64b7859019699fddead34f71d295943,5,1.154898,1.154898,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_compression_background,0.130001,0,0,zero_pad_without_source_sample_loss,-6.5211,1.0,,,1.5386,20.2324,0.06870396,1-53501-A-32.wav,keyboard_typing,esc50:53501,1.0,-22.697,-45.0506
glass_breaking__fsd50k__dev__164329__0028__r0__aug0.wav,glass_breaking,FSD50K,164329,freesound:164329,glass_breaking__fsd50k__dev__164329__0028__r0.wav,18425eb26dbfda6c6f523d282a5fc43a9f131e4c4e8590b7a6890ff24ad58172,19ded5f7f71f29eebbc9ffb7c99261ed364521ac4c37984d790e2c669fccfc20,0,7.924512,7.924512,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_only,0.269704,0,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,0.89125094,-1.0,-25.5134
glass_breaking__fsd50k__dev__164329__0028__r0__aug1.wav,glass_breaking,FSD50K,164329,freesound:164329,glass_breaking__fsd50k__dev__164329__0028__r0.wav,18425eb26dbfda6c6f523d282a5fc43a9f131e4c4e8590b7a6890ff24ad58172,c062b0c02652176faddbe3977c0ba55890001adbbe6fb2368a2cb76d0b5a29d3,1,7.924512,7.924512,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_gain,0.212895,0,0,zero_pad_without_source_sample_loss,-1.4723,1.0,,,1.0,,,,,,1.0,-1.4723,-28.4598
glass_breaking__fsd50k__dev__164329__0028__r0__aug2.wav,glass_breaking,FSD50K,164329,freesound:164329,glass_breaking__fsd50k__dev__164329__0028__r0.wav,18425eb26dbfda6c6f523d282a5fc43a9f131e4c4e8590b7a6890ff24ad58172,6674bd4824c32b942ba9857729390c6e25557c18ae17511260f3ba99ae6ab12c,2,7.924512,7.924512,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_gain_background,0.209592,0,0,zero_pad_without_source_sample_loss,0.0501,1.0,,,1.0,14.7807,0.07653888,2-120333-A-32.wav,keyboard_typing,esc50:120333,0.88589487,-1.0,-27.8676
glass_breaking__fsd50k__dev__164329__0028__r0__aug3.wav,glass_breaking,FSD50K,164329,freesound:164329,glass_breaking__fsd50k__dev__164329__0028__r0.wav,18425eb26dbfda6c6f523d282a5fc43a9f131e4c4e8590b7a6890ff24ad58172,ce8c98523f9580679bc1effe21cfb4b82ac9ea66eceb5a6159588f0a681a02fd,3,7.924512,7.924512,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_filter_background,0.184109,0,0,zero_pad_without_source_sample_loss,-10.5254,1.0,249.827,7693.915,1.0,13.7921,0.15940111,2-119748-A-38.wav,clock_tick,esc50:119748,1.0,-9.5569,-37.8591
glass_breaking__fsd50k__dev__164329__0028__r0__aug4.wav,glass_breaking,FSD50K,164329,freesound:164329,glass_breaking__fsd50k__dev__164329__0028__r0.wav,18425eb26dbfda6c6f523d282a5fc43a9f131e4c4e8590b7a6890ff24ad58172,bb15426cff44bb517ed772a9ee82eea148eb00735240bec9353f16e142acd7be,4,7.924512,7.924512,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_speed_gain,0.233095,0,0,zero_pad_without_source_sample_loss,-2.7645,0.9774,,,1.0,,,,,,1.0,-2.6416,-29.647
glass_breaking__fsd50k__dev__164329__0028__r0__aug5.wav,glass_breaking,FSD50K,164329,freesound:164329,glass_breaking__fsd50k__dev__164329__0028__r0.wav,18425eb26dbfda6c6f523d282a5fc43a9f131e4c4e8590b7a6890ff24ad58172,7f5ca176b1caae975de9fbc0bf0c87005c79ba487025a9aeca972246004e8e85,5,7.924512,7.924512,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_compression_background,0.329141,0,0,zero_pad_without_source_sample_loss,-11.216,1.0,,,1.72571,14.7607,2.11743238,3-151206-A-23.wav,breathing,esc50:151206,1.0,-6.5409,-31.729
glass_breaking__fsd50k__dev__164332__0159__r0__aug0.wav,glass_breaking,FSD50K,164332,freesound:164332,glass_breaking__fsd50k__dev__164332__0159__r0.wav,fd26b936cac954013a5a7e376b4ad6724bdf1c600d01996dcb67bbd5aa636b19,49a966c9c9cc01208ffa3e0e8a02520ac7bdbfdc87360e3b16476b26ff5cb0e9,0,15.307732,15.307732,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_only,0.222817,0,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,1.0,-4.4232,-33.7785
glass_breaking__fsd50k__dev__164332__0159__r0__aug1.wav,glass_breaking,FSD50K,164332,freesound:164332,glass_breaking__fsd50k__dev__164332__0159__r0.wav,fd26b936cac954013a5a7e376b4ad6724bdf1c600d01996dcb67bbd5aa636b19,3cc9fdf9c744b86300a1bea76610d75a381e0c01635df5784da5f443f32ce7a6,1,15.307732,15.307732,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_gain,0.234459,0,0,zero_pad_without_source_sample_loss,3.7873,1.0,,,1.0,,,,,,0.95895084,-1.0,-30.29
glass_breaking__fsd50k__dev__164332__0159__r0__aug2.wav,glass_breaking,FSD50K,164332,freesound:164332,glass_breaking__fsd50k__dev__164332__0159__r0.wav,fd26b936cac954013a5a7e376b4ad6724bdf1c600d01996dcb67bbd5aa636b19,7455f62a52090f4d696f3827700585873aaa271c1e8eec8e7fe7f379b94adbbf,2,15.307732,15.307732,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_gain_background,0.295825,0,0,zero_pad_without_source_sample_loss,-11.2534,1.0,,,1.0,14.4619,0.04716065,2-102567-B-35.wav,washing_machine,esc50:102567,1.0,-15.7793,-41.8316
glass_breaking__fsd50k__dev__164332__0159__r0__aug3.wav,glass_breaking,FSD50K,164332,freesound:164332,glass_breaking__fsd50k__dev__164332__0159__r0.wav,fd26b936cac954013a5a7e376b4ad6724bdf1c600d01996dcb67bbd5aa636b19,b0ba556f6db097af17d756a856339fef82e462d9068f784d1858cd5fd96e2bfe,3,15.307732,15.307732,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_filter_background,0.324392,0,0,zero_pad_without_source_sample_loss,-10.9818,1.0,100.817,6425.918,1.0,14.9078,0.01520171,2-120333-A-32.wav,keyboard_typing,esc50:120333,1.0,-15.9906,-42.4973
glass_breaking__fsd50k__dev__164332__0159__r0__aug4.wav,glass_breaking,FSD50K,164332,freesound:164332,glass_breaking__fsd50k__dev__164332__0159__r0.wav,fd26b936cac954013a5a7e376b4ad6724bdf1c600d01996dcb67bbd5aa636b19,e9319ea87db74a955852f83ad8e07cf96cd7fa4cb21fc940ca7a3ea330326eae,4,15.307732,15.307732,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_speed_gain,0.297028,0,0,zero_pad_without_source_sample_loss,-1.223,0.98107,,,1.0,,,,,,1.0,-5.6129,-31.8524
glass_breaking__fsd50k__dev__164332__0159__r0__aug5.wav,glass_breaking,FSD50K,164332,freesound:164332,glass_breaking__fsd50k__dev__164332__0159__r0.wav,fd26b936cac954013a5a7e376b4ad6724bdf1c600d01996dcb67bbd5aa636b19,5fb0fd0eb706bb977ed4fdb6dc1ea44bd161573154e5c8bc3d27acd8f2a74e89,5,15.307732,15.307732,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_compression_background,0.185176,0,0,zero_pad_without_source_sample_loss,-6.1175,1.0,,,1.68746,18.8832,0.01111439,3-151269-A-35.wav,washing_machine,esc50:151269,1.0,-6.0489,-34.9371
glass_breaking__fsd50k__dev__164539__0110__r0__aug0.wav,glass_breaking,FSD50K,164539,freesound:164539,glass_breaking__fsd50k__dev__164539__0110__r0.wav,032a21457f7d9a6bbbb2fd5b1009314ca3758f7dd05b68df949896b6bdb3ffc0,638fa2bd4cd734bf7d57af30994626d5998bbcd43e629b3a66a7121dec5ad68d,0,1.339478,1.339478,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_only,0.31333,0,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,0.91760175,-1.0,-31.554
glass_breaking__fsd50k__dev__164539__0110__r0__aug1.wav,glass_breaking,FSD50K,164539,freesound:164539,glass_breaking__fsd50k__dev__164539__0110__r0.wav,032a21457f7d9a6bbbb2fd5b1009314ca3758f7dd05b68df949896b6bdb3ffc0,4bc510efc01f1fbf98ba759f65e2c9fd67e23579ac0c56866c46f68102f52bae,1,1.339478,1.339478,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_gain,0.252264,0,0,zero_pad_without_source_sample_loss,3.1682,1.0,,,1.0,,,,,,0.63715177,-1.0,-31.5486
glass_breaking__fsd50k__dev__164539__0110__r0__aug2.wav,glass_breaking,FSD50K,164539,freesound:164539,glass_breaking__fsd50k__dev__164539__0110__r0.wav,032a21457f7d9a6bbbb2fd5b1009314ca3758f7dd05b68df949896b6bdb3ffc0,c2d8ab4485436c66a2797b435509838490793638b593abd6906b588609463359,2,1.339478,1.339478,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_gain_background,0.258086,0,0,zero_pad_without_source_sample_loss,-2.1381,1.0,,,1.0,15.7289,0.65671689,2-141584-A-38.wav,clock_tick,esc50:141584,1.0,-2.3891,-32.8256
glass_breaking__fsd50k__dev__164539__0110__r0__aug3.wav,glass_breaking,FSD50K,164539,freesound:164539,glass_breaking__fsd50k__dev__164539__0110__r0.wav,032a21457f7d9a6bbbb2fd5b1009314ca3758f7dd05b68df949896b6bdb3ffc0,60356f96bdfa6af87a59770a04e1f720699c4e15efb45dbfb45246dc834e2d65,3,1.339478,1.339478,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_filter_background,0.261481,0,0,zero_pad_without_source_sample_loss,-2.6993,1.0,108.131,7717.82,1.0,19.8306,0.04764617,2-102568-A-35.wav,washing_machine,esc50:102568,1.0,-4.0673,-35.0771
glass_breaking__fsd50k__dev__164539__0110__r0__aug4.wav,glass_breaking,FSD50K,164539,freesound:164539,glass_breaking__fsd50k__dev__164539__0110__r0.wav,032a21457f7d9a6bbbb2fd5b1009314ca3758f7dd05b68df949896b6bdb3ffc0,29822a5892e1e5814c741cb83cab6b3a04aa548868f5b684fcca0e1d4cf5ef41,4,1.339478,1.339478,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_speed_gain,0.178741,0,0,zero_pad_without_source_sample_loss,-8.8094,0.965128,,,1.0,,,,,,1.0,-9.1638,-39.4646
glass_breaking__fsd50k__dev__164539__0110__r0__aug5.wav,glass_breaking,FSD50K,164539,freesound:164539,glass_breaking__fsd50k__dev__164539__0110__r0.wav,032a21457f7d9a6bbbb2fd5b1009314ca3758f7dd05b68df949896b6bdb3ffc0,385665c1766354e42c58891c2024907d9126c415c50aec032a80438f566e3d87,5,1.339478,1.339478,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_compression_background,0.122704,0,0,zero_pad_without_source_sample_loss,1.3242,1.0,,,1.66065,21.6462,0.16785961,3-164688-A-38.wav,clock_tick,esc50:164688,0.86876958,-1.0,-26.5421
glass_breaking__fsd50k__dev__164540__0176__r0__aug0.wav,glass_breaking,FSD50K,164540,freesound:164540,glass_breaking__fsd50k__dev__164540__0176__r0.wav,c6d0e6b99feab9bd0f3de982dbf712097057ff9bf34f618967883cc0551df845,77e1413c5506506d13af3401e3404090a339672c3b9f7c9f080e7e1532ed0bad,0,0.890499,0.890499,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_only,0.112557,0,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,1.0,-2.0726,-29.6716
glass_breaking__fsd50k__dev__164540__0176__r0__aug1.wav,glass_breaking,FSD50K,164540,freesound:164540,glass_breaking__fsd50k__dev__164540__0176__r0.wav,c6d0e6b99feab9bd0f3de982dbf712097057ff9bf34f618967883cc0551df845,9dca60be3c617037b9c963f3b1692bcaf3b2e93117a46a35f9a1bc8f435dda19,1,0.890499,0.890499,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_gain,0.311293,0,0,zero_pad_without_source_sample_loss,-10.5992,1.0,,,1.0,,,,,,1.0,-19.9169,-41.2726
glass_breaking__fsd50k__dev__164540__0176__r0__aug2.wav,glass_breaking,FSD50K,164540,freesound:164540,glass_breaking__fsd50k__dev__164540__0176__r0.wav,c6d0e6b99feab9bd0f3de982dbf712097057ff9bf34f618967883cc0551df845,ef00a18bb52679a7e8b824d3f0647f2f9b6dd73c34c8e0412af06d7db629f8fe,2,0.890499,0.890499,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_gain_background,0.282426,0,0,zero_pad_without_source_sample_loss,-8.9317,1.0,,,1.0,18.8527,0.01264632,3-151269-A-35.wav,washing_machine,esc50:151269,1.0,-11.0172,-38.5886
glass_breaking__fsd50k__dev__164540__0176__r0__aug3.wav,glass_breaking,FSD50K,164540,freesound:164540,glass_breaking__fsd50k__dev__164540__0176__r0.wav,c6d0e6b99feab9bd0f3de982dbf712097057ff9bf34f618967883cc0551df845,851b4598ed969552c1ea48ada5861f42d59acad2310213f1e21b80f7b8244715,3,0.890499,0.890499,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_filter_background,0.242068,0,0,zero_pad_without_source_sample_loss,-1.2811,1.0,135.161,7369.273,1.0,14.748,0.04911605,3-151269-A-35.wav,washing_machine,esc50:151269,1.0,-3.9946,-31.0699
glass_breaking__fsd50k__dev__164540__0176__r0__aug4.wav,glass_breaking,FSD50K,164540,freesound:164540,glass_breaking__fsd50k__dev__164540__0176__r0.wav,c6d0e6b99feab9bd0f3de982dbf712097057ff9bf34f618967883cc0551df845,4122636dead5dfe0df14d8546bf4587d650d1ec59ea93c1002985f6d87648fbf,4,0.890499,0.890499,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_speed_gain,0.310614,0,0,zero_pad_without_source_sample_loss,-2.2515,1.003892,,,1.0,,,,,,1.0,-11.5807,-32.9362
glass_breaking__fsd50k__dev__164540__0176__r0__aug5.wav,glass_breaking,FSD50K,164540,freesound:164540,glass_breaking__fsd50k__dev__164540__0176__r0.wav,c6d0e6b99feab9bd0f3de982dbf712097057ff9bf34f618967883cc0551df845,1a3c87cb25d1946dd2f6f551613f87f4546a29b93f1f9a20b4604bc3bb15d195,5,0.890499,0.890499,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_compression_background,0.296926,0,0,zero_pad_without_source_sample_loss,4.589,1.0,,,1.5623,21.3918,1.40370437,3-132830-A-32.wav,keyboard_typing,esc50:132830,0.84163149,-1.0,-22.7046
glass_breaking__fsd50k__dev__164541__0136__r0__aug0.wav,glass_breaking,FSD50K,164541,freesound:164541,glass_breaking__fsd50k__dev__164541__0136__r0.wav,602dae0b7c8ea1f081028136aa9c54e7e62463d893cc869d23b1020464e2ff0c,f81e577b73ea2b0ad68aa518ead1c1f92a19b99d169597d0caebb300b28f69f7,0,1.434263,1.434263,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_only,0.102781,0,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,0.89125094,-1.0,-29.7741
glass_breaking__fsd50k__dev__164541__0136__r0__aug1.wav,glass_breaking,FSD50K,164541,freesound:164541,glass_breaking__fsd50k__dev__164541__0136__r0.wav,602dae0b7c8ea1f081028136aa9c54e7e62463d893cc869d23b1020464e2ff0c,7cf14b18a76217a08d3406ad5a6c3b31ea8a77c1353973c38a389478c81ae303,1,1.434263,1.434263,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_gain,0.210274,0,0,zero_pad_without_source_sample_loss,-6.6751,1.0,,,1.0,,,,,,1.0,-6.6751,-35.4539
glass_breaking__fsd50k__dev__164541__0136__r0__aug2.wav,glass_breaking,FSD50K,164541,freesound:164541,glass_breaking__fsd50k__dev__164541__0136__r0.wav,602dae0b7c8ea1f081028136aa9c54e7e62463d893cc869d23b1020464e2ff0c,6b724c18324a96f56e28e4962759c3aef1fcd9657d6073609b014ec6464ee5d4,2,1.434263,1.434263,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_gain_background,0.170029,0,0,zero_pad_without_source_sample_loss,-1.9215,1.0,,,1.0,20.9361,0.04533649,2-132157-B-11.wav,sea_waves,esc50:132157,1.0,-1.895,-30.6625
glass_breaking__fsd50k__dev__164541__0136__r0__aug3.wav,glass_breaking,FSD50K,164541,freesound:164541,glass_breaking__fsd50k__dev__164541__0136__r0.wav,602dae0b7c8ea1f081028136aa9c54e7e62463d893cc869d23b1020464e2ff0c,03b89e872cc9e045e471b1920abd6535f2c998775a553eec5d905c88dbf06543,3,1.434263,1.434263,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_filter_background,0.337562,0,0,zero_pad_without_source_sample_loss,-0.5453,1.0,185.742,7122.389,1.0,12.4418,0.4595988,3-150363-A-38.wav,clock_tick,esc50:150363,0.99394941,-1.0,-31.4172
glass_breaking__fsd50k__dev__164541__0136__r0__aug4.wav,glass_breaking,FSD50K,164541,freesound:164541,glass_breaking__fsd50k__dev__164541__0136__r0.wav,602dae0b7c8ea1f081028136aa9c54e7e62463d893cc869d23b1020464e2ff0c,7b5a9c3fd22dade3bb04a482c23f3078f78289de13dd067ac1a8466bd172cd87,4,1.434263,1.434263,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_speed_gain,0.254879,0,0,zero_pad_without_source_sample_loss,-10.6189,1.004853,,,1.0,,,,,,1.0,-9.7207,-39.4212
glass_breaking__fsd50k__dev__164541__0136__r0__aug5.wav,glass_breaking,FSD50K,164541,freesound:164541,glass_breaking__fsd50k__dev__164541__0136__r0.wav,602dae0b7c8ea1f081028136aa9c54e7e62463d893cc869d23b1020464e2ff0c,d794f3a9b111dffd857263eb8e999f355103c5d44b41f808cb6e99842e8ed6ae,5,1.434263,1.434263,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_compression_background,0.236865,0,0,zero_pad_without_source_sample_loss,-7.9054,1.0,,,1.67283,13.5798,0.00998361,3-188726-A-35.wav,washing_machine,esc50:188726,1.0,-3.9882,-31.7621
glass_breaking__fsd50k__dev__164542__0074__r0__aug0.wav,glass_breaking,FSD50K,164542,freesound:164542,glass_breaking__fsd50k__dev__164542__0074__r0.wav,96f3fa4601ec90eb9030761d2b8a001e1f6101f13199e137a62a0186113743ee,37c75be338fe38878fab2f1d531ff3db727e75f3c7b3e028293996156fa7525c,0,1.499116,1.499116,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_only,0.261985,0,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,0.93284284,-1.0,-31.9822
glass_breaking__fsd50k__dev__164542__0074__r0__aug1.wav,glass_breaking,FSD50K,164542,freesound:164542,glass_breaking__fsd50k__dev__164542__0074__r0.wav,96f3fa4601ec90eb9030761d2b8a001e1f6101f13199e137a62a0186113743ee,cc1fd5abedc918216f728b41551bc0371bbad1fad93ef9a7a13bec9016dde677,1,1.499116,1.499116,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_gain,0.326059,0,0,zero_pad_without_source_sample_loss,-7.9351,1.0,,,1.0,,,,,,1.0,-8.3312,-39.4742
glass_breaking__fsd50k__dev__164542__0074__r0__aug2.wav,glass_breaking,FSD50K,164542,freesound:164542,glass_breaking__fsd50k__dev__164542__0074__r0.wav,96f3fa4601ec90eb9030761d2b8a001e1f6101f13199e137a62a0186113743ee,8cabf92194d9ff4fd0b5bfaa256a0a8c35dafe432a7bbf58b4d5fda9638f9189,2,1.499116,1.499116,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_gain_background,0.103712,0,0,zero_pad_without_source_sample_loss,-9.3135,1.0,,,1.0,15.9441,0.00834778,3-155642-B-11.wav,sea_waves,esc50:155642,1.0,-9.7007,-40.5656
glass_breaking__fsd50k__dev__164542__0074__r0__aug3.wav,glass_breaking,FSD50K,164542,freesound:164542,glass_breaking__fsd50k__dev__164542__0074__r0.wav,96f3fa4601ec90eb9030761d2b8a001e1f6101f13199e137a62a0186113743ee,c53191f8cb9edbdcf52fa5af6ccc7818300b83dde7c6adbdf73199160e7fb2ac,3,1.499116,1.499116,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_filter_background,0.289126,0,0,zero_pad_without_source_sample_loss,-1.3396,1.0,91.191,7425.862,1.0,12.1556,0.05480254,2-59241-A-35.wav,washing_machine,esc50:59241,1.0,-2.7348,-34.0605
glass_breaking__fsd50k__dev__164542__0074__r0__aug4.wav,glass_breaking,FSD50K,164542,freesound:164542,glass_breaking__fsd50k__dev__164542__0074__r0.wav,96f3fa4601ec90eb9030761d2b8a001e1f6101f13199e137a62a0186113743ee,043595503c195e39b3a3952a269e0a329eaf27c4acbeed05692ab2807391cf8e,4,1.499116,1.499116,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_speed_gain,0.157856,0,0,zero_pad_without_source_sample_loss,-8.3544,0.974631,,,1.0,,,,,,1.0,-8.1352,-39.601
glass_breaking__fsd50k__dev__164542__0074__r0__aug5.wav,glass_breaking,FSD50K,164542,freesound:164542,glass_breaking__fsd50k__dev__164542__0074__r0.wav,96f3fa4601ec90eb9030761d2b8a001e1f6101f13199e137a62a0186113743ee,1369a0e3cddd34a422d886f9790b4bc965deef87338d8daeb2e926c91dd01288,5,1.499116,1.499116,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_compression_background,0.335838,0,0,zero_pad_without_source_sample_loss,-8.558,1.0,,,1.46477,21.9538,0.05815447,2-99796-A-32.wav,keyboard_typing,esc50:99796,1.0,-5.4298,-36.1132
glass_breaking__fsd50k__dev__173576__0066__r0__aug0.wav,glass_breaking,FSD50K,173576,freesound:173576,glass_breaking__fsd50k__dev__173576__0066__r0.wav,266ab1d1fcb8db411c8d0da52e26b6cf75feb6c9697849bc0fe7e72da5ca30e4,2242ec985c8700829924ec1faffd11807df0cf9c58fe22d3aebc9fd571634190,0,0.296848,0.296848,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_only,0.325853,1279,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,0.89125094,-1.0,-15.471
glass_breaking__fsd50k__dev__173576__0066__r0__aug1.wav,glass_breaking,FSD50K,173576,freesound:173576,glass_breaking__fsd50k__dev__173576__0066__r0.wav,266ab1d1fcb8db411c8d0da52e26b6cf75feb6c9697849bc0fe7e72da5ca30e4,b7774da25c2802d73240475e765a05a392a9da5c0f86a47d7fe02864b81387cd,1,0.296848,0.296848,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_gain,0.216063,0,0,zero_pad_without_source_sample_loss,-8.0301,1.0,,,1.0,,,,,,1.0,-8.0301,-23.3192
glass_breaking__fsd50k__dev__173576__0066__r0__aug2.wav,glass_breaking,FSD50K,173576,freesound:173576,glass_breaking__fsd50k__dev__173576__0066__r0.wav,266ab1d1fcb8db411c8d0da52e26b6cf75feb6c9697849bc0fe7e72da5ca30e4,0f756b28f505028a4134f3b42bf53b9068afb4854cc1b6d2a8a7aa82c437f209,2,0.296848,0.296848,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_gain_background,0.124654,0,0,zero_pad_without_source_sample_loss,-7.8962,1.0,,,1.0,15.1558,0.24344673,1-42139-A-38.wav,clock_tick,esc50:42139,1.0,-7.6023,-23.2333
glass_breaking__fsd50k__dev__173576__0066__r0__aug3.wav,glass_breaking,FSD50K,173576,freesound:173576,glass_breaking__fsd50k__dev__173576__0066__r0.wav,266ab1d1fcb8db411c8d0da52e26b6cf75feb6c9697849bc0fe7e72da5ca30e4,4185ba43fec357d3ea65c5e6d844ee07eeda8cd5094f9685eaf7e96e32b83f73,3,0.296848,0.296848,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_filter_background,0.20806,0,0,zero_pad_without_source_sample_loss,-8.2067,1.0,243.567,6109.906,1.0,11.6873,0.13661922,1-28135-A-11.wav,sea_waves,esc50:28135,1.0,-7.7804,-24.7251
glass_breaking__fsd50k__dev__173576__0066__r0__aug4.wav,glass_breaking,FSD50K,173576,freesound:173576,glass_breaking__fsd50k__dev__173576__0066__r0.wav,266ab1d1fcb8db411c8d0da52e26b6cf75feb6c9697849bc0fe7e72da5ca30e4,ff62e0206afa217d57f668a2501868f2db0533c551ce8bef833e11b448fa0285,4,0.296848,0.296848,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_speed_gain,0.187615,0,0,zero_pad_without_source_sample_loss,-10.2823,1.000562,,,1.0,,,,,,1.0,-10.1957,-25.6764
glass_breaking__fsd50k__dev__173576__0066__r0__aug5.wav,glass_breaking,FSD50K,173576,freesound:173576,glass_breaking__fsd50k__dev__173576__0066__r0.wav,266ab1d1fcb8db411c8d0da52e26b6cf75feb6c9697849bc0fe7e72da5ca30e4,222c6ac0a29e583e7b6117f7278b66fdcbc331161f093eb7d9c2425165e074b3,5,0.296848,0.296848,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_compression_background,0.242467,0,0,zero_pad_without_source_sample_loss,-10.762,1.0,,,1.5935,13.5532,0.73596348,3-182710-B-35.wav,washing_machine,esc50:182710,1.0,-6.4175,-21.0426
glass_breaking__fsd50k__dev__173581__0105__r0__aug0.wav,glass_breaking,FSD50K,173581,freesound:173581,glass_breaking__fsd50k__dev__173581__0105__r0.wav,97f0b2d94e240cc82fd1bf12fb3e2e668c08e2d439c450ee6bc7f337d2c26852,dbfdaeaf2681a5a51c7f0882c9d8ec45d48494aa263efece08784e712dfeeb93,0,0.047415,0.047415,reviewed_energy_spectral_flux_v1,44100,1.0,451,position_only,0.182561,5960,0,zero_pad_without_source_sample_loss,0.0,1.0,,,1.0,,,,,,0.89125094,-1.0,-19.3293
