dataset_role,other_group,source_dataset,source_partition,source_id,source_filename,source_labels,filename,stimulus_sha256,patch_count,hardness_score,hardest_predicted_class,hardest_patch_within_clip,mean_top_class,mean_top_score,mean_score_dog_bark,mean_score_glass_breaking,mean_score_gunshot_gunfire,mean_score_siren,mean_score_speech,mean_score_thunderstorm,selection_tier,candidate_filename,excerpt_start_s,excerpt_duration_s
train,impulsive,FSD50K,train,210210,210210.wav,"Hammer,Tools",other__fsd50k__train__210210__hard3s.wav,fe3842e846d257884bd08423ae7214db32e0a067b09f49023ccb318c3d30d144,4,0.658575177192688,gunshot_gunfire,1,gunshot_gunfire,0.4172266125679016,0.007520727347582579,0.318804532289505,0.4172266125679016,0.0068261693231761456,0.1432671993970871,0.10635476559400558,diversity,other_candidate__fsd50k__train__210210__0626.wav,0.000000,3.000
train,impulsive,FSD50K,train,234613,234613.wav,Crack,other__fsd50k__train__234613__hard3s.wav,8764d8a2feca49c2e496bf8791148e472c7f39f60d2804d455bb9521528831d2,2,0.5369288325309753,glass_breaking,1,glass_breaking,0.5002913475036621,0.016865219920873642,0.5002913475036621,0.17121544480323792,0.03848940134048462,0.0950741395354271,0.1780644655227661,diversity,other_candidate__fsd50k__train__234613__0530.wav,0.000000,3.000
train,impulsive,FSD50K,train,177506,177506.wav,"Finger_snapping,Hands",other__fsd50k__train__177506__hard3s.wav,a70d1487ba8f0c896119e9c7723ca2520c2b6e4523b4ae86fe3e506f4181d3dc,1,0.7027004957199097,glass_breaking,0,glass_breaking,0.7027004957199097,0.024593614041805267,0.7027004957199097,0.12222084403038025,0.014237689785659313,0.030603811144828796,0.10564360022544861,diversity,other_candidate__fsd50k__train__177506__0603.wav,0.000000,3.000
train,impulsive,FSD50K,train,88683,88683.wav,"Finger_snapping,Hands",other__fsd50k__train__88683__hard3s.wav,8a8713285f32d351e4a8bab450bd078d2aa6dd1111c974ac96df0d68a609696d,1,0.36698997020721436,glass_breaking,0,glass_breaking,0.36698997020721436,0.04433778300881386,0.36698997020721436,0.14757615327835083,0.033126067370176315,0.25491711497306824,0.1530529409646988,diversity,other_candidate__fsd50k__train__88683__0493.wav,0.000000,3.000
train,impulsive,FSD50K,train,361747,361747.wav,"Finger_snapping,Hands",other__fsd50k__train__361747__hard3s.wav,c27b13096d80f0bf9b5b19edb4accdb428fee9d59f2ecf4550c73213810adb09,1,0.572743833065033,gunshot_gunfire,0,gunshot_gunfire,0.572743833065033,0.002801781054586172,0.15425588190555573,0.572743833065033,0.0016821975586935878,0.24772705137729645,0.02078920789062977,diversity,other_candidate__fsd50k__train__361747__0539.wav,0.000000,3.000
train,impulsive,FSD50K,train,317526,317526.wav,"Slam,Door,Wood,Domestic_sounds_and_home_sounds",other__fsd50k__train__317526__hard3s.wav,e496377693343079644fd677f1760edb5332600d43e09191b0b677b3060f0ef4,1,0.6970632672309875,gunshot_gunfire,0,gunshot_gunfire,0.6970632672309875,0.0020473343320190907,0.24228811264038086,0.6970632672309875,0.0028419638983905315,0.013618080876767635,0.04214122146368027,diversity,other_candidate__fsd50k__train__317526__0608.wav,0.000000,3.000
train,impulsive,FSD50K,train,72676,72676.wav,"Slam,Door,Domestic_sounds_and_home_sounds",other__fsd50k__train__72676__hard3s.wav,62008a58e5733c5ab9ea351dad4eb11c2034ef43ddba0e8a23a3786931b13e1e,10,0.8431158661842346,gunshot_gunfire,0,gunshot_gunfire,0.4453369975090027,0.006508973427116871,0.3171151280403137,0.4453369975090027,0.018710734322667122,0.10398765653371811,0.10834047943353653,diversity,other_candidate__fsd50k__train__72676__0532.wav,0.000000,3.000
train,impulsive,FSD50K,train,144945,144945.wav,Crack,other__fsd50k__train__144945__hard3s.wav,5b5dd3a484dd347ba245e0b947dc0b33d22b484c24740fd6c315c72d4b037272,1,0.44936051964759827,glass_breaking,0,glass_breaking,0.44936051964759827,0.0037970971316099167,0.44936051964759827,0.4177763760089874,0.03636084496974945,0.022641340270638466,0.07006373256444931,diversity,other_candidate__fsd50k__train__144945__0629.wav,0.000000,3.000
train,impulsive,FSD50K,train,349292,349292.wav,"Knock,Wood,Door,Domestic_sounds_and_home_sounds",other__fsd50k__train__349292__hard3s.wav,481636463055c588cf6fd636d43d4cb93af9e2b61c1dea1060ffe51b00742de9,1,0.4901077151298523,gunshot_gunfire,0,gunshot_gunfire,0.4901077151298523,0.007694528438150883,0.43935438990592957,0.4901077151298523,0.002397536765784025,0.042656153440475464,0.017789723351597786,diversity,other_candidate__fsd50k__train__349292__0543.wav,0.000000,3.000
train,impulsive,FSD50K,train,88689,88689.wav,"Finger_snapping,Hands",other__fsd50k__train__88689__hard3s.wav,8df03db879a3c1d0931db9faf6a464834000ac198aa8b62dc037cbb5f18cf63e,1,0.5475326776504517,glass_breaking,0,glass_breaking,0.5475326776504517,0.010696794837713242,0.5475326776504517,0.1706056296825409,0.011505480855703354,0.1321948915719986,0.12746448814868927,diversity,other_candidate__fsd50k__train__88689__0502.wav,0.000000,3.000
train,impulsive,FSD50K,train,144890,144890.wav,Crack,other__fsd50k__train__144890__hard3s.wav,c54c4863193487338b7d52e531634ca3541b2775a02420e037d5281c81bcec32,5,0.8316513895988464,glass_breaking,3,glass_breaking,0.6021454930305481,0.007463975343853235,0.6021454930305481,0.24030479788780212,0.014295442029833794,0.10318551957607269,0.03260478749871254,diversity,other_candidate__fsd50k__train__144890__0633.wav,1.054694,3.000
train,impulsive,FSD50K,train,164571,164571.wav,"Knock,Door,Domestic_sounds_and_home_sounds",other__fsd50k__train__164571__hard3s.wav,e300611e9287ec0554921dc9bd75390c338bf40b905dec1f2d77436df38c3661,1,0.905965268611908,gunshot_gunfire,0,gunshot_gunfire,0.905965268611908,0.00046281045069918036,0.026426274329423904,0.905965268611908,0.00046281045069918036,0.009879774414002895,0.05680309236049652,diversity,other_candidate__fsd50k__train__164571__0480.wav,0.000000,3.000
train,impulsive,FSD50K,train,103998,103998.wav,"Knock,Door,Wood,Domestic_sounds_and_home_sounds",other__fsd50k__train__103998__hard3s.wav,d4b4d80d62140f005d6d7a1254a5ad52badc2d3786fdc12532de11dd0ab0cfc9,3,0.7699933052062988,gunshot_gunfire,1,gunshot_gunfire,0.6733668446540833,0.0023715775460004807,0.18885506689548492,0.6733668446540833,0.006268433760851622,0.03291337564587593,0.09622464329004288,diversity,other_candidate__fsd50k__train__103998__0711.wav,0.000000,3.000
train,impulsive,FSD50K,train,11582,11582.wav,"Slam,Door,Domestic_sounds_and_home_sounds",other__fsd50k__train__11582__hard3s.wav,3922c569ff681e4be67b931b530791b755b21d91cd430e841bc1930007336032,1,0.505013108253479,glass_breaking,0,glass_breaking,0.505013108253479,0.01061200350522995,0.505013108253479,0.3773101270198822,0.014203703962266445,0.0472763292491436,0.04558460786938667,diversity,other_candidate__fsd50k__train__11582__0541.wav,0.000000,3.000
train,impulsive,FSD50K,train,364719,364719.wav,"Finger_snapping,Hands",other__fsd50k__train__364719__hard3s.wav,d09057d55ec54094f8b6a4a63c7a1f24117f09f689c34d214dd5ceb4ac9243f4,1,0.39915263652801514,glass_breaking,0,glass_breaking,0.39915263652801514,0.012075052596628666,0.39915263652801514,0.30928605794906616,0.011226334609091282,0.1438879370689392,0.12437191605567932,diversity,other_candidate__fsd50k__train__364719__0700.wav,0.000000,3.000
train,impulsive,FSD50K,train,346833,346833.wav,"Slam,Door,Domestic_sounds_and_home_sounds",other__fsd50k__train__346833__hard3s.wav,50d358703956bc5752415596f4c1659756e44731b3999335941b50e256c9abc6,3,0.6752549409866333,glass_breaking,1,glass_breaking,0.5056469440460205,0.010633200407028198,0.5056469440460205,0.24513395130634308,0.02113744057714939,0.13408491015434265,0.08336356282234192,diversity,other_candidate__fsd50k__train__346833__0674.wav,0.000000,3.000
train,impulsive,FSD50K,train,70314,70314.wav,"Hammer,Tools",other__fsd50k__train__70314__hard3s.wav,2e6e8dd02da40f3111f92528001418d7646edec6020d27314d93633a6c592193,13,0.7268813252449036,gunshot_gunfire,7,gunshot_gunfire,0.44942614436149597,0.015903599560260773,0.3074963688850403,0.44942614436149597,0.02378302440047264,0.0805000439286232,0.12289083003997803,diversity,other_candidate__fsd50k__train__70314__0535.wav,4.040000,3.000
train,impulsive,FSD50K,train,264153,264153.wav,"Slam,Microwave_oven,Door,Domestic_sounds_and_home_sounds",other__fsd50k__train__264153__hard3s.wav,e9e433c8e71120d8c7880c3e63074c5bb008f1f8162c977930318c5d0c6e5bf4,1,0.5797159671783447,gunshot_gunfire,0,gunshot_gunfire,0.5797159671783447,0.007052242755889893,0.3120192885398865,0.5797159671783447,0.009789417497813702,0.05232761427760124,0.03909549489617348,diversity,other_candidate__fsd50k__train__264153__0582.wav,0.000000,3.000
train,metallic_fragile,FSD50K,train,266999,266999.wav,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds",other__fsd50k__train__266999__hard3s.wav,392956bbeb910f9a44329eab72d296e973181d78ecd8dad10edcb1e06384b3fd,1,0.9964975714683533,glass_breaking,0,glass_breaking,0.9964975714683533,0.0002123026642948389,0.9964975714683533,0.000847861694637686,0.0005279505858197808,0.0018224730156362057,9.182660141959786e-05,hard_negative,other_candidate__fsd50k__train__266999__0819.wav,0.000000,3.000
train,metallic_fragile,FSD50K,train,257938,257938.wav,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds",other__fsd50k__train__257938__hard3s.wav,1927b14460fae60a724d721621d9da4dc843e6a903499ef2623e8cc2ffc4dea3,1,0.9842192530632019,gunshot_gunfire,0,gunshot_gunfire,0.9842192530632019,9.069516090676188e-05,0.006931401323527098,0.9842192530632019,9.069516090676188e-05,0.0006488763610832393,0.008019055239856243,hard_negative,other_candidate__fsd50k__train__257938__0769.wav,0.000000,3.000
train,metallic_fragile,FSD50K,train,417724,417724.wav,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds",other__fsd50k__train__417724__hard3s.wav,2decf8b6d3f94e41684939dd6a056de58909f87aa4ef2b62fb5cedbe4e1f413f,12,0.9835553765296936,siren,4,siren,0.5625907182693481,0.07590743899345398,0.02234712243080139,0.09793242812156677,0.5625907182693481,0.14687789976596832,0.0943443700671196,hard_negative,other_candidate__fsd50k__train__417724__0945.wav,1.880000,3.000
train,metallic_fragile,FSD50K,train,80979,80979.wav,"Coin_(dropping),Domestic_sounds_and_home_sounds",other__fsd50k__train__80979__hard3s.wav,64c438764a2b6118c4943eeaf8593c4dcdbb0d22a6e18ea99730a48a0835abbf,13,0.9474059343338013,speech,4,speech,0.560588002204895,0.04911675304174423,0.24079629778862,0.03914013132452965,0.025271911174058914,0.560588002204895,0.0850868970155716,hard_negative,other_candidate__fsd50k__train__80979__0748.wav,1.880000,3.000
train,metallic_fragile,FSD50K,train,341432,341432.wav,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds",other__fsd50k__train__341432__hard3s.wav,dcffc8be8899007425d3748a7a99a1ca6bba88ab2885967ca552c79fcb347740,9,0.7642461061477661,thunderstorm,7,thunderstorm,0.3172023296356201,0.01834808476269245,0.2100730538368225,0.07896194607019424,0.06494522839784622,0.3104693591594696,0.3172023296356201,hard_negative,other_candidate__fsd50k__train__341432__0729.wav,4.040000,3.000
train,metallic_fragile,FSD50K,train,182694,182694.wav,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds",other__fsd50k__train__182694__hard3s.wav,292f7b078fb0c440ced5648e8bdb82473f6dceabd0c2438c199430c48fe6558e,13,0.9962984919548035,glass_breaking,3,glass_breaking,0.7741496562957764,0.01067184004932642,0.7741496562957764,0.02460426092147827,0.017223484814167023,0.16435058414936066,0.009000196121633053,hard_negative,other_candidate__fsd50k__train__182694__0862.wav,1.160000,3.000
train,metallic_fragile,FSD50K,train,201252,201252.wav,"Coin_(dropping),Domestic_sounds_and_home_sounds",other__fsd50k__train__201252__hard3s.wav,e773fe46ee5bf6be35483d2f9f14ae65d93836ac9947f876dd3951247ea10924,7,0.9515356421470642,gunshot_gunfire,3,glass_breaking,0.4467260539531708,0.0020265912171453238,0.4467260539531708,0.41989654302597046,0.011220286600291729,0.05910658463835716,0.061023976653814316,hard_negative,other_candidate__fsd50k__train__201252__0909.wav,1.160000,3.000
train,metallic_fragile,FSD50K,train,85164,85164.wav,"Coin_(dropping),Domestic_sounds_and_home_sounds",other__fsd50k__train__85164__hard3s.wav,dd7e0f90b495a70690e84ed23da7a0a7bd1f542373feed717f44e43f4aefe8f4,7,0.8774941563606262,siren,1,glass_breaking,0.3110128939151764,0.02393532730638981,0.3110128939151764,0.10751308500766754,0.24820365011692047,0.18142636120319366,0.12790872156620026,hard_negative,other_candidate__fsd50k__train__85164__0899.wav,0.000000,3.000
train,metallic_fragile,FSD50K,train,80949,80949.wav,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds",other__fsd50k__train__80949__hard3s.wav,3961cb55cbb04a5ea63cd67850a3b5f85173b12616fe14badb66a3154accc535,3,0.8749289512634277,speech,0,speech,0.6442786455154419,0.004368636291474104,0.29106763005256653,0.04322922229766846,0.008742084726691246,0.6442786455154419,0.008313748985528946,hard_negative,other_candidate__fsd50k__train__80949__0869.wav,0.000000,3.000
train,metallic_fragile,FSD50K,train,33921,33921.wav,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds",other__fsd50k__train__33921__hard3s.wav,5f5259b2a973b0c0035a1f7b900e5faf9610f9d856bad9cda1d3dbb7d07f8efd,5,0.7137060165405273,thunderstorm,4,thunderstorm,0.513426661491394,0.02721458673477173,0.14095811545848846,0.2135590761899948,0.03779718652367592,0.06704438477754593,0.513426661491394,hard_negative,other_candidate__fsd50k__train__33921__0952.wav,0.995397,3.000
train,metallic_fragile,FSD50K,train,376862,376862.wav,"Cutlery_and_silverware,Domestic_sounds_and_home_sounds",other__fsd50k__train__376862__hard3s.wav,a710177f175e1ef25d64ec440a694309c29e2b17fb4d502df53ec6cb6700cd7b,8,0.9959499835968018,glass_breaking,7,glass_breaking,0.9846382141113281,0.002895109821110964,0.9846382141113281,0.004774217959493399,0.002453963039442897,0.004592136945575476,0.0006463956087827682,hard_negative,other_candidate__fsd50k__train__376862__0920.wav,4.040000,3.000
train,metallic_fragile,FSD50K,train,423332,423332.wav,"Coin_(dropping),Domestic_sounds_and_home_sounds",other__fsd50k__train__423332__hard3s.wav,de5f4794544399df29178b09f8575ec0cd4486584e69176679af1455de6995ea,1,0.9423720836639404,gunshot_gunfire,0,gunshot_gunfire,0.9423720836639404,0.0001250172354048118,0.05107174441218376,0.9423720836639404,0.0008624272886663675,0.002481203991919756,0.003087560646235943,hard_negative,other_candidate__fsd50k__train__423332__0859.wav,0.000000,3.000
train,metallic_fragile,FSD50K,train,15565,15565.wav,"Keys_jangling,Domestic_sounds_and_home_sounds",other__fsd50k__train__15565__hard3s.wav,3ad3ca689c86ad6b36db7ec6d0dbc4f880f3aae571017dd44623c7b0b2b8edb5,13,0.8561155796051025,siren,5,glass_breaking,0.28348156809806824,0.02435033582150936,0.28348156809806824,0.12572380900382996,0.24410715699195862,0.07601270079612732,0.24632447957992554,hard_negative,other_candidate__fsd50k__train__15565__0942.wav,2.600000,3.000
train,metallic_fragile,FSD50K,train,81740,81740.wav,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds",other__fsd50k__train__81740__hard3s.wav,245dec9f3aaa8c9aa20da513292522fdb6e7d3b04e15821ee88f2d48d5e82281,12,0.7470902800559998,speech,2,speech,0.3679026663303375,0.21046723425388336,0.16436977684497833,0.06560177356004715,0.07957736402750015,0.3679026663303375,0.11208108812570572,hard_negative,other_candidate__fsd50k__train__81740__0764.wav,0.440000,3.000
train,metallic_fragile,ESC-50,fold_2,85471,2-85471-A-34.wav,can_opening,other__esc50__fold_2__85471__hard3s.wav,5d8ac3badc149635ca5b210ed8ad50d9bb63cf050af078b5e2742b3235021b09,6,0.6327788233757019,thunderstorm,4,glass_breaking,0.3981037139892578,0.012780203483998775,0.3981037139892578,0.21019025146961212,0.01844777539372444,0.14456810057163239,0.21590997278690338,hard_negative,other_candidate__esc50__fold_2__85471__0749.wav,1.880000,3.000
train,metallic_fragile,FSD50K,train,68699,68699.wav,"Keys_jangling,Domestic_sounds_and_home_sounds",other__fsd50k__train__68699__hard3s.wav,03e9b1ba13b40505f580b54f6b76adb4abe3d87307d56a1d2219183ce227f3a6,12,0.9957728981971741,glass_breaking,10,glass_breaking,0.9868655800819397,0.001978407148271799,0.9868655800819397,0.004034128040075302,0.0021716475021094084,0.004381573759019375,0.0005686309887096286,hard_negative,other_candidate__fsd50k__train__68699__0750.wav,6.200000,3.000
train,metallic_fragile,FSD50K,train,266441,266441.wav,"Keys_jangling,Domestic_sounds_and_home_sounds",other__fsd50k__train__266441__hard3s.wav,70bf9134b3f5438d6a57b7f34faaade523214732a797390de8494f5d930cc42c,5,0.8779650926589966,gunshot_gunfire,4,gunshot_gunfire,0.4774858355522156,0.0029954477213323116,0.26409339904785156,0.4774858355522156,0.023672157898545265,0.01726791076362133,0.21448521316051483,hard_negative,other_candidate__fsd50k__train__266441__0951.wav,1.048980,3.000
train,metallic_fragile,FSD50K,train,97551,97551.wav,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds",other__fsd50k__train__97551__hard3s.wav,3ffded82eea18006f0a28a7862f88b5062b233c6599ce5ba78a98d0bc4a61e96,1,0.5299612879753113,siren,0,siren,0.5299612879753113,0.005180874839425087,0.14273333549499512,0.2054852396249771,0.5299612879753113,0.11470233649015427,0.0019369302317500114,hard_negative,other_candidate__fsd50k__train__97551__0850.wav,0.000000,3.000
train,metallic_fragile,FSD50K,train,195601,195601.wav,"Coin_(dropping),Domestic_sounds_and_home_sounds",other__fsd50k__train__195601__hard3s.wav,018d40d4545fc57089248fa08c30a21a843d9ebb3c9d22a15df333ea6d6d05e5,8,0.7465717196464539,speech,1,glass_breaking,0.3308906853199005,0.012585892342031002,0.3308906853199005,0.2082337886095047,0.11255910992622375,0.2645970284938812,0.07113350182771683,hard_negative,other_candidate__fsd50k__train__195601__0875.wav,0.000000,3.000
train,metallic_fragile,FSD50K,train,182713,182713.wav,"Keys_jangling,Domestic_sounds_and_home_sounds",other__fsd50k__train__182713__hard3s.wav,9202f1b5a9823827d4f487b8de0398dca8acad9a2b6e0c1fb0ed6dae6f1d5709,13,0.9945080876350403,glass_breaking,2,glass_breaking,0.969385027885437,0.0065750363282859325,0.969385027885437,0.0049452632665634155,0.0026883925311267376,0.015534679405391216,0.0008716813172213733,hard_negative,other_candidate__fsd50k__train__182713__0882.wav,0.440000,3.000
train,metallic_fragile,FSD50K,train,264987,264987.wav,"Coin_(dropping),Domestic_sounds_and_home_sounds",other__fsd50k__train__264987__hard3s.wav,ec3a1c0c1c0b6b9e19cae37297c4f31b4ff800ea5b69b38538a5a7989a74bb53,5,0.8417530059814453,gunshot_gunfire,0,gunshot_gunfire,0.4679870009422302,0.00251013389788568,0.4150710701942444,0.4679870009422302,0.02797546610236168,0.038908131420612335,0.047548215836286545,hard_negative,other_candidate__fsd50k__train__264987__0837.wav,0.000000,3.000
train,metallic_fragile,FSD50K,train,195602,195602.wav,"Coin_(dropping),Domestic_sounds_and_home_sounds",other__fsd50k__train__195602__hard3s.wav,53f4063863471c97c44d420ab2a18a2c0f25049cc35b015f06bb6ba5e9664916,5,0.6844568848609924,speech,0,speech,0.32994943857192993,0.05459319427609444,0.22051110863685608,0.16734091937541962,0.1561616063117981,0.32994943857192993,0.07144372165203094,hard_negative,other_candidate__fsd50k__train__195602__0775.wav,0.000000,3.000
