dataset_role,other_group,source_dataset,source_partition,source_id,source_filename,source_labels,filename,stimulus_sha256,patch_count,hardness_score,hardest_predicted_class,hardest_patch_within_clip,mean_top_class,mean_top_score,mean_score_dog_bark,mean_score_glass_breaking,mean_score_gunshot_gunfire,mean_score_siren,mean_score_speech,mean_score_thunderstorm
train,human_non_speech,FSD50K,train,82717,82717.wav,"Cough,Respiratory_sounds",other_candidate__fsd50k__train__82717__0365.wav,978d4e2628a9dc6006639faf18e4e620ca87dfedc3f5a1c1df26f43483e57d38,2,0.9681680798530579,speech,1,speech,0.9372252225875854,0.033963970839977264,0.016349300742149353,0.0034889462403953075,0.0071328566409647465,0.9372252225875854,0.0018397653475403786
train,human_non_speech,FSD50K,train,72732,72732.wav,Chewing_and_mastication,other_candidate__fsd50k__train__72732__0366.wav,c22d341698571eccdd03d622592c94ec44079860f0553df4ab9b95b94d4bc1a2,13,0.9610278010368347,glass_breaking,1,speech,0.5402525663375854,0.047990087419748306,0.38688531517982483,0.0100927809253335,0.008998923003673553,0.5402525663375854,0.0057802991941571236
train,human_non_speech,FSD50K,train,75270,75270.wav,Walk_and_footsteps,other_candidate__fsd50k__train__75270__0367.wav,7862c28be1c57b2690a7cf933d3519f1952e85467f329fe07978024236f5f6b9,10,0.8904423713684082,thunderstorm,9,thunderstorm,0.7567042112350464,0.021077804267406464,0.054274123162031174,0.08081589639186859,0.022827964276075363,0.06429998576641083,0.7567042112350464
train,human_non_speech,FSD50K,train,324767,324767.wav,Chewing_and_mastication,other_candidate__fsd50k__train__324767__0368.wav,33b2b1d255004a61af998418886380fece26d3d1fe2f7852b171f09528257550,9,0.9139253497123718,glass_breaking,5,glass_breaking,0.5954440236091614,0.008293932303786278,0.5954440236091614,0.1309759020805359,0.009472532197833061,0.07641837745904922,0.1793951392173767
train,human_non_speech,FSD50K,train,9993,9993.wav,"Breathing,Respiratory_sounds",other_candidate__fsd50k__train__9993__0369.wav,4c564a17f6ff00155f305b7c6affa28f0ad0f5490398b800afe4b9c9930031f6,1,0.5742313265800476,speech,0,speech,0.5742313265800476,0.025008751079440117,0.02241896092891693,0.320537269115448,0.016150495037436485,0.5742313265800476,0.04165329039096832
train,human_non_speech,FSD50K,train,242242,242242.wav,"Chuckle_and_chortle,Laughter,Human_voice",other_candidate__fsd50k__train__242242__0370.wav,0d00b0bed5661e6df04463056283156cdfdf75cc24712fc6507714e756e70269,2,0.9586042761802673,speech,1,speech,0.9449392557144165,0.02028113417327404,0.019511526450514793,0.011887612752616405,0.0019900284241884947,0.9449392557144165,0.0013904416700825095
train,human_non_speech,FSD50K,train,254326,254326.wav,"Sigh,Human_voice",other_candidate__fsd50k__train__254326__0371.wav,0f763d2505b418ab31041895e0bff8479a5b9d8d60dd262c5460aabc51b939ea,2,0.8174866437911987,speech,1,speech,0.7723235487937927,0.1583719253540039,0.009713750332593918,0.02545679360628128,0.017267437651753426,0.7723235487937927,0.016866514459252357
train,human_non_speech,FSD50K,train,61356,61356.wav,Burping_and_eructation,other_candidate__fsd50k__train__61356__0372.wav,a507a94aa131f3d084e8698014405be3b687a65b528417878bd779085e0d183a,3,0.982889711856842,speech,1,speech,0.9590814709663391,0.020141858607530594,0.0008070984040386975,0.004638310521841049,0.014524181373417377,0.9590814709663391,0.0008070984040386975
train,human_non_speech,FSD50K,train,207327,207327.wav,"Laughter,Human_voice",other_candidate__fsd50k__train__207327__0373.wav,c4c1240b66ca7f02c7adecfaa486b86e45ad411808736b533c011d8621bd38c5,13,0.9978613257408142,speech,7,speech,0.7700411081314087,0.17894960939884186,0.02065245620906353,0.004255060572177172,0.0223874319344759,0.7700411081314087,0.0037142629735171795
train,human_non_speech,FSD50K,train,85603,85603.wav,"Walk_and_footsteps,Bird,Wild_animals,Animal",other_candidate__fsd50k__train__85603__0374.wav,dd4e9d6f3fa648e2ba0153d6e7e9bd806892e7910332112fcc2f0a0d43c89098,6,0.6499690413475037,glass_breaking,3,glass_breaking,0.46131882071495056,0.03030761145055294,0.46131882071495056,0.1932629495859146,0.04056660830974579,0.1069941595196724,0.16754980385303497
train,human_non_speech,FSD50K,train,341736,341736.wav,"Laughter,Human_voice",other_candidate__fsd50k__train__341736__0375.wav,1015a73ab8f5a48845b7f8584189f9684521a58e851371e98c3ad3d33b39a4a0,5,0.8582872748374939,speech,4,speech,0.6047332882881165,0.29975247383117676,0.023134808987379074,0.048987872898578644,0.014948248863220215,0.6047332882881165,0.008443363942205906
train,human_non_speech,FSD50K,train,365509,365509.wav,Walk_and_footsteps,other_candidate__fsd50k__train__365509__0376.wav,d550668c2e217b41a2d44fe2caae702cbbddbcf4d457ab75aeeca1c689250ff1,11,0.835110068321228,glass_breaking,10,glass_breaking,0.5114890933036804,0.005688896402716637,0.5114890933036804,0.22112327814102173,0.04069299250841141,0.03574369102716446,0.1852620542049408
train,human_non_speech,FSD50K,train,242239,242239.wav,"Chuckle_and_chortle,Laughter,Human_voice",other_candidate__fsd50k__train__242239__0377.wav,448cf9e815250c9b8ad7a5b483f3de0dd37c2d31bda0881c3dcc14469528ea6e,1,0.9717902541160583,speech,0,speech,0.9717902541160583,0.009500168263912201,0.004261573776602745,0.01182182040065527,0.002293697325512767,0.9717902541160583,0.0003324937424622476
train,human_non_speech,FSD50K,train,210431,210431.wav,"Cough,Respiratory_sounds",other_candidate__fsd50k__train__210431__0378.wav,fa358c72a854bbb0ed2240a7df89d4d0520d9e4a0d42559566f1061e098bad26,13,0.9710319638252258,speech,3,speech,0.6967923641204834,0.10076442360877991,0.050555482506752014,0.09108865261077881,0.009631797671318054,0.6967923641204834,0.05116720870137215
train,human_non_speech,FSD50K,train,202306,202306.wav,"Giggle,Laughter,Human_voice",other_candidate__fsd50k__train__202306__0379.wav,305b9483f3ee50d9ba492d2797ae562ad3035b21802be9f3e41b958043adc99d,3,0.653735339641571,glass_breaking,2,glass_breaking,0.42575541138648987,0.054354533553123474,0.42575541138648987,0.0589851550757885,0.16701437532901764,0.26569029688835144,0.028200248256325722
train,human_non_speech,FSD50K,train,337001,337001.wav,"Laughter,Human_voice",other_candidate__fsd50k__train__337001__0380.wav,da62bd96b5935d48456eb67ec1fa729dc685ce60a48f6ff268ef49b6a9db74d9,9,0.9721755385398865,speech,8,speech,0.8977829813957214,0.027969446033239365,0.011588212102651596,0.02299685589969158,0.03241266310214996,0.8977829813957214,0.007249830290675163
train,human_non_speech,FSD50K,train,240373,240373.wav,"Cough,Respiratory_sounds",other_candidate__fsd50k__train__240373__0381.wav,cb75364ed8553a1459522751d56895b5245a85f2ab405047b800775514d5a4a5,1,0.9974116683006287,speech,0,speech,0.9974116683006287,0.0007072872249409556,0.0008486394071951509,0.0008486394071951509,9.191083518089727e-05,0.9974116683006287,9.191083518089727e-05
train,human_non_speech,FSD50K,train,333400,333400.wav,"Laughter,Human_voice",other_candidate__fsd50k__train__333400__0382.wav,cc1e734a895a1373fd12879a22a8142f3573c2251369cb599892c5d455937f13,10,0.9827079176902771,speech,5,speech,0.9248602986335754,0.02747710980474949,0.014935019426047802,0.012841914780437946,0.017131004482507706,0.9248602986335754,0.0027547157369554043
train,human_non_speech,FSD50K,train,166047,166047.wav,"Laughter,Human_voice",other_candidate__fsd50k__train__166047__0383.wav,358ee9c33a8d749cdd55c8eaa7686107876e207c70c547180cb3b98d13b1c59e,2,0.9841893315315247,speech,1,speech,0.98228919506073,0.00631672702729702,0.004070082679390907,0.004307614639401436,0.001928575336933136,0.98228919506073,0.0010877291206270456
train,human_non_speech,FSD50K,train,388509,388509.wav,Walk_and_footsteps,other_candidate__fsd50k__train__388509__0384.wav,5e7f2d040ad48a5ee2d88bc7ea59325a203d05f0574fe22b9eafe9590cacb61c,10,0.6732460260391235,thunderstorm,4,thunderstorm,0.33617377281188965,0.030125979334115982,0.3127109706401825,0.16406288743019104,0.00572571437805891,0.15120071172714233,0.33617377281188965
train,human_non_speech,FSD50K,train,31153,31153.wav,Walk_and_footsteps,other_candidate__fsd50k__train__31153__0385.wav,21876aa7fdf56b937ba7c6f04db752ed52317f195d4d473d1e11264e2011c886,11,0.5005048513412476,thunderstorm,8,thunderstorm,0.3635901212692261,0.03605986014008522,0.17050307989120483,0.15882663428783417,0.020152894780039787,0.25086748600006104,0.3635901212692261
train,human_non_speech,FSD50K,train,332916,332916.wav,"Laughter,Human_voice",other_candidate__fsd50k__train__332916__0386.wav,87419e366f69abc40b3afbf4023f43e581012a048b69adc7e91c01a227a6f75e,4,0.9790171980857849,speech,0,speech,0.848811149597168,0.11545057594776154,0.0075386096723377705,0.007587311789393425,0.018384158611297607,0.848811149597168,0.00222813175059855
train,human_non_speech,FSD50K,train,184436,184436.wav,"Sneeze,Respiratory_sounds",other_candidate__fsd50k__train__184436__0387.wav,4fbf3de40d4cb437f90b7c0971db2bf6d67b5b3f9b987fb3ed9ecf1c677ada2e,1,0.5743604302406311,dog_bark,0,dog_bark,0.5743604302406311,0.5743604302406311,0.008083482272922993,0.05783311650156975,0.014481276273727417,0.2874085307121277,0.05783311650156975
train,human_non_speech,FSD50K,train,65551,65551.wav,"Laughter,Human_voice",other_candidate__fsd50k__train__65551__0388.wav,e1eaac6c176ce72878f055b455b80caccccc3bc6af3a4718ddf606891afabea1,1,0.9187792539596558,speech,0,speech,0.9187792539596558,0.03587069362401962,0.02584104984998703,0.005013737827539444,0.00483432924374938,0.9187792539596558,0.009660976007580757
train,human_non_speech,FSD50K,train,429931,429931.wav,Chewing_and_mastication,other_candidate__fsd50k__train__429931__0389.wav,13821d3761000a1397f07a905668f842ba2961d59b6081a57c2f0ef80301947b,3,0.7511637210845947,glass_breaking,0,glass_breaking,0.4520677626132965,0.08427193760871887,0.4520677626132965,0.015127584338188171,0.015522404573857784,0.34451213479042053,0.08849816769361496
train,human_non_speech,ESC-50,fold_1,32579,1-32579-A-29.wav,drinking_sipping,other_candidate__esc50__fold_1__32579__0390.wav,09aadaee91c6b1d80037cc2772e3504346af133331d18357c68b9d0ae2d96f76,6,0.8021417856216431,speech,3,speech,0.5515084862709045,0.08805018663406372,0.11169669777154922,0.05954962968826294,0.008868570439517498,0.5515084862709045,0.180326446890831
train,human_non_speech,FSD50K,train,335176,335176.wav,Walk_and_footsteps,other_candidate__fsd50k__train__335176__0391.wav,48b7bb2d09213f20a4b1137f0982c5f1b05aac2a3b642c19174235f9ee049dbb,9,0.4895772337913513,thunderstorm,6,thunderstorm,0.38067203760147095,0.03120262734591961,0.15742045640945435,0.24676749110221863,0.05022147670388222,0.1337159276008606,0.38067203760147095
train,human_non_speech,FSD50K,train,79774,79774.wav,"Cough,Respiratory_sounds",other_candidate__fsd50k__train__79774__0392.wav,7c4a9bace6d919671b046316d6624594cf07f7d4785b2a5e4c59a468aca8a3c9,5,0.9911780953407288,speech,3,speech,0.5745078325271606,0.07338522374629974,0.1091989278793335,0.09433653950691223,0.02805424854159355,0.5745078325271606,0.12051717191934586
train,human_non_speech,FSD50K,train,319247,319247.wav,"Breathing,Respiratory_sounds",other_candidate__fsd50k__train__319247__0393.wav,9dbccf8d99687707a00c35788e5ed31c38d6c5c386b97509123b4380a03cd9db,1,0.5056202411651611,glass_breaking,0,glass_breaking,0.5056202411651611,0.056792788207530975,0.5056202411651611,0.10943407565355301,0.00738013070076704,0.31484198570251465,0.005930766463279724
train,human_non_speech,FSD50K,train,352389,352389.wav,"Breathing,Respiratory_sounds",other_candidate__fsd50k__train__352389__0394.wav,915e5d4168097ca47a0aabfe6d327524859f474ace0b614e0cb02aff60e05544,2,0.9866107702255249,speech,1,speech,0.7257920503616333,0.21776218712329865,0.010621074587106705,0.007895471528172493,0.019231820479035378,0.7257920503616333,0.018697403371334076
train,human_non_speech,FSD50K,train,399089,399089.wav,"Laughter,Human_voice",other_candidate__fsd50k__train__399089__0395.wav,0aa47154447977a7ab4802ff95038c3898dbe656dca87beef5a8e85f306d96ae,3,0.8632155656814575,speech,1,speech,0.5467996001243591,0.26173272728919983,0.04033610224723816,0.09704133868217468,0.0303166713565588,0.5467996001243591,0.02377360314130783
train,human_non_speech,FSD50K,train,277552,277552.wav,"Chuckle_and_chortle,Laughter,Human_voice",other_candidate__fsd50k__train__277552__0396.wav,e793eae73397f5589c028bed83f713a093dd99e29c94a6fe696c8391fa98a755,3,0.8361189961433411,speech,0,speech,0.7776758074760437,0.1941639930009842,0.009595614857971668,0.0035710891243070364,0.011642263270914555,0.7776758074760437,0.003351241583004594
train,human_non_speech,FSD50K,train,333037,333037.wav,Chewing_and_mastication,other_candidate__fsd50k__train__333037__0397.wav,ed733418db265dbac4a6ca8d3208724d36e46a5495985b2c5a2de1b8590d26cd,7,0.8841105699539185,speech,5,speech,0.5724261403083801,0.03516608104109764,0.25812700390815735,0.04190162941813469,0.010616476647555828,0.5724261403083801,0.0817626565694809
train,human_non_speech,FSD50K,train,32642,32642.wav,Walk_and_footsteps,other_candidate__fsd50k__train__32642__0398.wav,10f8d016222ccf1a11516153e21d40fe3a7e371eece7d77c54e245cdd17d7a1d,1,0.55922931432724,thunderstorm,0,thunderstorm,0.55922931432724,0.008779718540608883,0.15061600506305695,0.15620563924312592,0.012639670632779598,0.11252965033054352,0.55922931432724
train,human_non_speech,FSD50K,train,378564,378564.wav,Burping_and_eructation,other_candidate__fsd50k__train__378564__0399.wav,ed6441afffcb91d91e685323225538f646deb4fdcb75037b7944d15177ed8efe,1,0.5297502279281616,dog_bark,0,dog_bark,0.5297502279281616,0.5297502279281616,0.00517880916595459,0.02068234421312809,0.03705170005559921,0.3957919478416443,0.011544935405254364
train,human_non_speech,FSD50K,train,9661,9661.wav,"Sigh,Human_voice",other_candidate__fsd50k__train__9661__0400.wav,839c0c1344d75d07418de34ab36379d48c05ae91f9e746a4cbf64c49ad534f03,4,0.6632146239280701,gunshot_gunfire,0,gunshot_gunfire,0.31721943616867065,0.1093808114528656,0.005562335718423128,0.31721943616867065,0.0986035168170929,0.31090542674064636,0.15832838416099548
train,human_non_speech,FSD50K,train,70292,70292.wav,Walk_and_footsteps,other_candidate__fsd50k__train__70292__0401.wav,52d8fd681dfcfeec7aad0c49e7d0b9866a94c55b2e012bbdc5885c3cac1cae75,12,0.841229259967804,speech,6,speech,0.41009095311164856,0.04479570686817169,0.15960747003555298,0.1586778312921524,0.01859673485159874,0.41009095311164856,0.20823131501674652
train,human_non_speech,FSD50K,train,169844,169844.wav,"Breathing,Respiratory_sounds",other_candidate__fsd50k__train__169844__0402.wav,fedd57add48ec9100d439b2dab46129e87aa62db8804f82b0f62dca235583602,6,0.863841712474823,speech,0,speech,0.653317928314209,0.2666557729244232,0.010953390039503574,0.009153974242508411,0.051019832491874695,0.653317928314209,0.008899117819964886
train,human_non_speech,FSD50K,train,360423,360423.wav,"Breathing,Respiratory_sounds",other_candidate__fsd50k__train__360423__0403.wav,c91358ead376837023632e37a060ffc18734a8bb30c072ed95d514f2bd02c768,12,0.6028904318809509,thunderstorm,7,speech,0.33089420199394226,0.09513109922409058,0.15276244282722473,0.09845563024282455,0.042800869792699814,0.33089420199394226,0.2799557149410248
train,human_non_speech,FSD50K,train,336403,336403.wav,"Laughter,Human_voice",other_candidate__fsd50k__train__336403__0404.wav,9b19f62f5cff567535e5585d3b2d848915fedb7977ff75b081e55de859d68585,13,0.9899302124977112,speech,8,speech,0.9222094416618347,0.05681370943784714,0.013248194009065628,0.0013855935540050268,0.005342105403542519,0.9222094416618347,0.0010009811958298087
train,human_non_speech,FSD50K,train,202301,202301.wav,"Giggle,Laughter,Human_voice",other_candidate__fsd50k__train__202301__0405.wav,f9d9e09d326d84c74ce74867ec01144fbda3c49f7a47222d843f1aa4de1ce759,1,0.5450979471206665,siren,0,siren,0.5450979471206665,0.03063785657286644,0.24451927840709686,0.03676088899374008,0.5450979471206665,0.10197661072015762,0.04100743681192398
train,human_non_speech,FSD50K,train,60782,60782.wav,"Crowd,Laughter,Human_group_actions,Human_voice",other_candidate__fsd50k__train__60782__0406.wav,491c1f3fe3bdc2d6c10ea213e594e9b912947db1eac8eddcfecd4ff4f5f83767,9,0.957426905632019,speech,3,speech,0.9049908518791199,0.03882785513997078,0.014399758540093899,0.01764073595404625,0.01745048351585865,0.9049908518791199,0.006690341513603926
train,human_non_speech,ESC-50,fold_1,56270,1-56270-A-29.wav,drinking_sipping,other_candidate__esc50__fold_1__56270__0407.wav,1b7ae0e5dbef4b0778aa3f90e31ffb5e5bf479720b459f023f0877153b61cba5,2,0.9118753671646118,speech,0,speech,0.6243813633918762,0.05004405230283737,0.09758812934160233,0.08990491926670074,0.007226522080600262,0.6243813633918762,0.1308550238609314
train,human_non_speech,FSD50K,train,333399,333399.wav,"Gasp,Breathing,Respiratory_sounds",other_candidate__fsd50k__train__333399__0408.wav,95ac736257ea206ef0008c2f092baedf739fc6fbca0fab31aff293c6dd6ad744,4,0.7791485786437988,dog_bark,1,dog_bark,0.48495128750801086,0.48495128750801086,0.011411427520215511,0.012175291776657104,0.05661943554878235,0.3857235312461853,0.0491190180182457
train,human_non_speech,FSD50K,train,155633,155633.wav,"Laughter,Human_voice",other_candidate__fsd50k__train__155633__0409.wav,9f00a2dfb4c47e52f0e8cabba2fdd75ac4a73952009c442125c85e8356aac12e,13,0.972579836845398,speech,4,speech,0.5306058526039124,0.18075568974018097,0.06300646811723709,0.08550690114498138,0.061538517475128174,0.5306058526039124,0.078586645424366
train,human_non_speech,ESC-50,fold_3,142601,3-142601-A-21.wav,sneezing,other_candidate__esc50__fold_3__142601__0410.wav,ef15ba95b34a2a12a0b7f272d5b26422e828ceffa16613e3f89df1890d5f1d75,2,0.6588977575302124,speech,0,speech,0.5422012209892273,0.24543605744838715,0.05551289767026901,0.0673832893371582,0.007952321320772171,0.5422012209892273,0.08151422441005707
train,human_non_speech,FSD50K,train,199563,199563.wav,"Laughter,Human_voice",other_candidate__fsd50k__train__199563__0411.wav,cd831ba15d14c953f7b4a09bcf7bb6a630600358634cd889882fd01825d29b42,10,0.9818688035011292,speech,5,speech,0.9152485132217407,0.011248999275267124,0.047186415642499924,0.01050956267863512,0.009775097481906414,0.9152485132217407,0.006031369790434837
train,human_non_speech,FSD50K,train,101165,101165.wav,Burping_and_eructation,other_candidate__fsd50k__train__101165__0412.wav,757bd0ec3677dfa8e97bd45f50ace03d1f1682841d66a389106292c130030151,6,0.7382400035858154,speech,0,speech,0.4860359728336334,0.3640111982822418,0.00706693297252059,0.05254959687590599,0.058468047529459,0.4860359728336334,0.03186827898025513
train,human_non_speech,FSD50K,train,30941,30941.wav,"Laughter,Human_voice",other_candidate__fsd50k__train__30941__0413.wav,f440ac47cd20cba8ff0e5ba71a80b2b05d5c773e399a7f1f65c26f17bc9a0bea,4,0.8940140604972839,speech,0,speech,0.6349525451660156,0.030729753896594048,0.12305504083633423,0.16280746459960938,0.025291934609413147,0.6349525451660156,0.023163320496678352
